time,x,y,z
0,342.3702,8.445596,0.5840269
0.02,342.3702,8.445596,0.5840269
0.3349341,342.4,8.506283,0.5796791
0.3493707,346.9251,2.38893,1.575986
0.3560247,358.8167,-8.310181,4.162744
0.363866,359.1172,-8.33551,4.133594
0.3818542,359.3556,-8.326569,4.10771
0.3860295,359.5532,-8.291687,4.05038
0.3972662,359.7733,-8.260834,3.987289
0.4092768,359.8712,-8.1651,3.928729
0.4196692,359.9198,-8.044403,3.861437
0.4308004,359.9596,-7.917572,3.773954
0.4421404,0.0006632754,-7.788239,3.692309
0.4533527,0.0453203,-7.622742,3.651779
0.4640819,0.1423206,-7.469727,3.616676
0.4751467,0.314639,-7.304047,3.515418
0.4868334,0.5777925,-7.113037,3.324972
0.4975998,0.9102003,-6.902222,3.069154
0.508795,1.349129,-6.655701,2.738758
0.5200476,1.803212,-6.362061,2.413533
0.5308895,2.21473,-6.044037,2.141841
0.5428382,2.565861,-5.71402,1.931343
0.5525004,2.861485,-5.366058,1.791931
0.5638816,3.088964,-5.023651,1.72889
0.5749566,3.277227,-4.709808,1.696249
0.5859748,3.41193,-4.383667,1.695873
0.5969711,3.516817,-4.042328,1.641576
0.6083748,3.603853,-3.690979,1.544125
0.6233974,3.646665,-3.319275,1.388321
0.6306961,3.700157,-2.942535,1.235643
0.6566164,3.878894,-2.263733,0.9875401
0.6640767,3.92859,-1.961517,0.873401
0.6778876,3.927331,-1.657654,0.7613132
0.6862968,3.826556,-1.330322,0.6592733
0.6974505,3.664798,-0.9787598,0.5324683
0.7110582,3.518944,-0.6060181,0.4429972
0.7197502,3.380275,-0.1928101,0.4035013
0.7308853,3.279261,0.2143191,0.3855535
0.7436516,3.181151,0.635591,0.3751874
0.7535656,3.140522,1.076231,0.3767109
0.7644666,3.120138,1.504043,0.3716832
0.7768658,3.159136,1.94976,0.3728689
0.7866203,3.174176,2.392744,0.3943405
0.7977106,3.189694,2.848887,0.4421778
0.8104177,3.229686,3.341077,0.4946585
0.8203041,3.277718,3.839667,0.5371116
0.8328799,3.358375,4.321803,0.5623326
0.8443837,3.426229,4.747617,0.5627393
0.8539819,3.534546,5.071138,0.5462596
0.8650782,3.619308,5.28983,0.5595067
0.8775471,3.666254,5.392708,0.6127995
0.887505,3.68512,5.487195,0.6551942
0.8986996,3.695632,5.522688,0.6946005
0.9116315,3.77458,5.414598,0.622535
0.9213274,3.810946,5.405615,0.4493425
0.9320775,3.825837,5.442629,0.3468482
0.9453724,3.836476,5.369339,0.2024954
0.954366,3.842269,5.350428,0.1749344
0.9658843,3.745507,5.333478,0.2690509
0.9784168,3.60773,5.316675,0.5298297
0.987851,3.483985,5.360829,0.7417814
0.9990038,3.296728,5.511011,0.9692521
1.011642,3.28103,5.614308,1.053912
1.021526,3.355341,5.692332,1.006957
1.032733,3.374927,5.724257,1.19652
1.045449,3.482459,5.605503,1.46088
1.055261,3.590756,5.326781,1.729397
1.066131,3.700571,5.023604,1.788542
1.078784,3.824016,4.769928,1.738991
1.088582,3.964792,4.525285,1.652121
1.099591,4.042426,4.355219,1.585061
1.112503,4.138324,4.136814,1.506333
1.122258,4.285745,3.896977,1.420444
1.133236,4.429421,3.659473,1.241751
1.146114,4.569657,3.364929,1.034312
1.155562,4.768027,3.132069,0.7677833
1.166675,4.986352,2.861715,0.4668626
1.179581,5.183358,2.667138,0.1035066
1.189109,5.26919,2.519321,359.7704
1.200279,5.17251,2.45635,359.5375
1.213542,4.871883,2.46894,359.4705
1.222654,4.527878,2.559907,359.6704
1.233599,4.347948,2.626305,359.9543
1.246637,4.328787,2.611988,0.1217295
1.256065,4.531563,2.583403,0.1126032
1.267331,4.872656,2.462703,359.9902
1.280015,5.157262,2.36505,359.8947
1.289526,5.420328,2.199648,359.8839
1.300834,5.751626,2.009854,359.9094
1.313507,6.060401,1.813703,359.9065
1.323169,6.443112,1.561721,359.7464
1.335422,6.845519,1.333503,359.4737
