time,x,y,z
0,359.5841,-6.352509,358.3352
0.02,359.5841,-6.352509,358.3352
0.3332983,359.5768,-6.351379,358.3398
0.3525164,0.6009188,-6.549652,358.5879
0.3593376,0.9296798,-6.781738,358.7791
0.3664356,0.9415867,-6.779327,358.7837
0.3735642,0.9554924,-6.788544,358.7868
0.384571,0.9700268,-6.792358,358.7938
0.3955565,0.9799895,-6.796997,358.7974
0.4068148,1.002547,-6.801544,358.8094
0.4179096,1.014883,-6.798187,358.8175
0.429012,1.024193,-6.802856,358.8105
0.4403238,1.049065,-6.80484,358.8253
0.4514925,1.067601,-6.812714,358.8332
0.4625627,1.07882,-6.814484,358.8388
0.4737029,1.103566,-6.839111,358.8469
0.4855714,1.132343,-6.842621,358.8596
0.496011,1.146158,-6.846649,358.8639
0.5073383,1.152487,-6.86377,358.8777
0.5177412,1.164387,-6.878174,358.8897
0.5294352,1.170333,-6.897034,358.9004
0.539945,1.187751,-6.911346,358.8981
0.5512815,1.176964,-6.920471,358.8593
0.562653,1.171805,-6.928467,358.817
0.573603,1.177878,-6.934479,358.7885
0.5845819,1.180865,-6.946747,358.7936
0.5959315,1.184654,-6.941132,358.7895
0.6088616,1.193095,-6.934387,358.7951
0.619058,1.208133,-6.929443,358.7943
0.642543,1.233683,-6.905304,358.7666
0.6515787,1.250725,-6.890656,358.7611
0.6627105,1.26266,-6.877716,358.7445
0.6761701,1.259061,-6.86911,358.7536
0.6851982,1.268636,-6.865601,358.7655
0.6988685,1.26341,-6.855743,358.7925
0.7075418,1.266505,-6.862091,358.7901
0.7186561,1.267406,-6.875671,358.8
0.7317885,1.266332,-6.891235,358.7967
0.7409807,1.284512,-6.909821,358.7988
0.7521477,1.315838,-6.930298,358.7954
0.7649218,1.322773,-6.9487,358.7946
0.774413,1.344566,-6.970642,358.7798
0.7853886,1.343085,-6.985413,358.792
0.7981153,1.343886,-6.996246,358.8029
0.8080524,1.327003,-7.021973,358.81
0.8190205,1.31404,-7.035461,358.832
0.8329142,1.302262,-7.045044,358.8496
0.8416197,1.286535,-7.066528,358.8509
0.8528834,1.274567,-7.070923,358.8489
0.8656371,1.284623,-7.080353,358.8523
0.8749907,1.288416,-7.087158,358.8728
0.8863548,1.302009,-7.099701,358.8805
0.8988879,1.304632,-7.09964,358.877
0.9089882,1.306195,-7.107422,358.8759
0.9197174,1.324968,-7.121826,358.8711
0.9326614,1.321856,-7.135406,358.8716
0.9419777,1.32209,-7.126617,358.8689
0.9531861,1.331702,-7.136566,358.8635
0.9660074,1.329663,-7.134003,358.8639
0.9754289,1.330467,-7.13324,358.8461
0.9867035,1.325431,-7.130157,358.8454
0.9993584,1.328009,-7.141052,358.8289
1.009092,1.324193,-7.133667,358.8144
1.020273,1.325728,-7.131836,358.8118
1.033703,1.325544,-7.128998,358.7918
1.042628,1.336691,-7.121643,358.7901
1.05389,1.343644,-7.118469,358.7599
1.066512,1.343615,-7.111115,358.7549
1.076019,1.342068,-7.10498,358.7418
1.087267,1.342527,-7.099487,358.7375
1.099926,1.340595,-7.089844,358.7401
1.109931,1.334685,-7.087341,358.7383
1.120906,1.335251,-7.074738,358.719
1.133784,1.355657,-7.068512,358.7186
1.143314,1.359357,-7.06427,358.7127
1.154349,1.356017,-7.054749,358.7083
1.167289,1.371396,-7.043732,358.7032
1.176719,1.381059,-7.053986,358.7047
1.188993,1.38724,-7.059021,358.7077
1.200738,1.407892,-7.06012,358.7106
1.210333,1.411894,-7.066864,358.7115
1.221429,1.414003,-7.075439,358.6994
1.235145,1.419854,-7.087158,358.6905
1.243747,1.425126,-7.101166,358.7004
1.254805,1.430824,-7.10672,358.7068
1.267837,1.44987,-7.110504,358.7172
1.277483,1.46271,-7.123199,358.7213
1.288329,1.472909,-7.117584,358.7403
1.302439,1.491747,-7.122437,358.7648
1.310874,1.502367,-7.114197,358.7794
1.321815,1.516093,-7.113281,358.8011
1.336027,1.524199,-7.115051,358.8198
1.344181,1.541796,-7.114777,358.8358
1.355573,1.557967,-7.121826,358.847
1.368181,1.555334,-7.118103,358.8528
1.377914,1.549584,-7.124481,358.8668
1.388792,1.531206,-7.132172,358.8893
1.401508,1.534462,-7.137482,358.901
1.411245,1.517408,-7.141418,358.9083
1.422439,1.528659,-7.137939,358.8951
1.435302,1.517521,-7.137207,358.8663
1.444805,1.529919,-7.143951,358.8559
1.455992,1.537246,-7.142792,358.851
1.468532,1.549528,-7.144379,358.8696
1.478438,1.550974,-7.141602,358.8746
1.48944,1.57221,-7.140259,358.8736
1.503325,1.576167,-7.144196,358.8637
1.512001,1.591354,-7.133301,358.8573
1.522787,1.607665,-7.125061,358.8384
1.536093,1.618017,-7.121521,358.812
1.545679,1.622369,-7.113312,358.8161
1.556402,1.623098,-7.116119,358.8068
1.569407,1.6305,-7.103516,358.8281
1.578812,1.6368,-7.103394,358.8335
1.589928,1.623289,-7.099182,358.8397
1.602626,1.627212,-7.08844,358.8387
1.612258,1.627099,-7.0802,358.8305
1.623344,1.622639,-7.069,358.8374
1.636172,1.617592,-7.05838,358.8334
1.645877,1.620305,-7.048859,358.8387
1.656945,1.628972,-7.042725,358.8499
1.669661,1.62639,-7.038818,358.8575
1.679374,1.618895,-7.024109,358.8814
1.690526,1.591967,-7.013641,358.8787
1.703435,1.563357,-7.00354,358.8707
1.713121,1.54863,-6.987488,358.8561
1.723994,1.526767,-6.964111,358.8554
1.736815,1.52159,-6.955627,358.8648
1.746222,1.506715,-6.938904,358.8673
1.757476,1.492409,-6.91748,358.8842
1.770674,1.485606,-6.906921,358.8911
1.779994,1.484486,-6.881165,358.9093
1.790892,1.458879,-6.860504,358.9182
1.803716,1.436809,-6.817047,358.9182
1.813496,1.391542,-6.79361,358.9221
1.824498,1.354551,-6.750183,358.9321
1.838256,1.299175,-6.724609,358.9442
1.846895,1.22242,-6.697632,358.9695
1.858639,1.144363,-6.650757,358.966
1.870772,1.048549,-6.615997,358.9804
1.880401,0.9365103,-6.578217,358.9911
1.891634,0.8109959,-6.534271,359.0034
1.904659,0.6778401,-6.491638,359.0107
1.913917,0.5185214,-6.445496,359.0081
1.925186,0.3399593,-6.385773,359.0059
1.938356,0.1564143,-6.338287,359.0073
1.94751,359.9497,-6.256714,359.018
1.958529,359.7365,-6.198853,359.0341
1.971242,359.4983,-6.115448,359.0369
1.980851,359.2337,-6.029877,359.0608
1.992035,358.9608,-5.937195,359.0652
2.004802,358.682,-5.825043,359.0791
2.01468,358.4318,-5.726074,359.083
2.025575,358.1806,-5.617554,359.1096
2.03836,357.9247,-5.498291,359.1277
2.048094,357.6835,-5.384491,359.1472
2.059006,357.4419,-5.257843,359.1678
2.07197,357.2325,-5.148254,359.1742
2.081404,357.047,-5.027374,359.1812
2.092867,356.8723,-4.90802,359.1823
2.105442,356.716,-4.812683,359.1868
2.115081,356.5619,-4.692383,359.1905
2.12617,356.4253,-4.594818,359.1744
2.138877,356.3064,-4.497009,359.1627
2.148589,356.2078,-4.408783,359.1587
2.159816,356.1331,-4.315063,359.1519
2.17289,356.0479,-4.229584,359.148
2.182055,355.9752,-4.154663,359.1432
2.193064,355.9084,-4.081787,359.1178
2.206183,355.8353,-4.001892,359.1039
2.215583,355.7405,-3.921509,359.0936
2.226592,355.6329,-3.855865,359.0926
2.23942,355.5054,-3.770142,359.0976
2.24913,355.3852,-3.695099,359.0936
2.260864,355.2662,-3.605438,359.1051
2.272886,355.1314,-3.529053,359.103
2.282587,355.0079,-3.435638,359.1217
2.293635,354.8761,-3.341339,359.1321
2.306576,354.7375,-3.245514,359.1425
2.317361,354.5795,-3.159393,359.1709
2.327266,354.424,-3.069336,359.2069
2.341165,354.2258,-2.966522,359.2602
2.349585,354.0244,-2.866669,359.2954
2.360898,353.8186,-2.763245,359.3273
2.374431,353.6114,-2.653809,359.3492
2.383007,353.3606,-2.54657,359.3881
2.394125,353.0809,-2.431519,359.3963
2.40734,352.8177,-2.319275,359.4114
2.416456,352.5686,-2.210846,359.4242
2.427737,352.3309,-2.091766,359.4275
2.440556,352.1086,-1.987549,359.4408
2.450035,351.8604,-1.902527,359.4625
2.461057,351.6377,-1.796051,359.4744
2.473877,351.4249,-1.720001,359.4842
2.48344,351.2245,-1.63327,359.476
2.494567,351.0351,-1.547974,359.4833
2.50748,350.8545,-1.463104,359.4854
2.517258,350.6874,-1.398102,359.4905
2.528697,350.5479,-1.326447,359.4984
2.541865,350.3933,-1.264893,359.5129
2.551317,350.2518,-1.180023,359.5244
2.562112,350.1061,-1.12326,359.5501
2.575223,349.9295,-1.057007,359.5747
2.584572,349.7706,-0.9880981,359.6029
2.595706,349.6237,-0.9140015,359.6157
2.608424,349.433,-0.8443909,359.6489
2.618093,349.2525,-0.7619019,359.6866
2.629445,349.0333,-0.684967,359.7434
2.642077,348.829,-0.6011353,359.7961
2.651615,348.6162,-0.512085,359.8567
2.662715,348.3875,-0.407074,359.8987
2.675825,348.1387,-0.3058167,359.9602
2.685154,347.8394,-0.2211914,0.02474395
2.69837,347.516,-0.1289368,0.1174532
2.707399,347.1456,-0.02096558,0.2174137
2.718698,346.7272,0.08383428,0.3284461
2.731184,346.2921,0.1972096,0.4425786
2.74097,345.8369,0.3111586,0.5516157
2.752214,345.3698,0.4338033,0.6714081
2.766739,344.868,0.5589904,0.8057631
2.775186,344.3541,0.6792532,0.9400437
2.78573,343.8095,0.8239544,1.072819
2.799,343.2483,0.960977,1.176101
2.807982,342.6544,1.093507,1.274196
2.819225,342.08,1.22233,1.391413
2.832092,341.4613,1.36216,1.509376
2.842837,340.8063,1.496638,1.628158
2.852555,340.125,1.623465,1.702105
2.865605,339.4614,1.74592,1.75976
2.875062,338.8061,1.869198,1.839071
2.886602,338.1205,2.001853,1.927778
2.898988,337.3991,2.143079,1.997084
2.908562,336.6276,2.267707,2.043669
2.919635,335.8619,2.379147,2.062281
2.932655,335.103,2.502993,2.110376
2.942132,334.3241,2.610685,2.169818
2.953361,333.5401,2.71271,2.24409
2.965854,332.7672,2.795783,2.340324
2.975564,332.0537,2.862844,2.42032
2.986763,331.3741,2.923915,2.511238
2.999579,330.7165,2.98526,2.56144
3.009055,330.0717,3.036561,2.637883
3.020222,329.4681,3.095841,2.689764
3.033036,328.8438,3.169546,2.747091
3.042376,328.2379,3.232201,2.822927
3.054069,327.6747,3.269943,2.914448
3.067129,327.1082,3.338199,2.991573
3.076516,326.5813,3.391668,3.079584
3.087572,326.0574,3.428507,3.192686
3.100544,325.5723,3.50158,3.304927
3.110055,325.1026,3.551601,3.430065
3.121292,324.653,3.584885,3.541204
3.134057,324.2097,3.651394,3.620519
3.143836,323.8368,3.690624,3.71714
3.154752,323.4864,3.729198,3.840436
3.167908,323.1497,3.769814,3.960586
3.17718,322.78,3.800138,4.06675
3.188739,322.4303,3.819374,4.185901
3.201183,322.116,3.833652,4.252192
3.210664,321.8017,3.841517,4.332065
3.2218,321.5114,3.889349,4.345373
3.234995,321.232,3.93787,4.390615
3.244076,320.9707,3.979152,4.451207
3.255297,320.7285,4.017499,4.530465
3.267994,320.4989,4.047666,4.624654
3.278401,320.2769,4.067092,4.723898
3.288906,320.0867,4.08816,4.836143
3.302328,319.8942,4.088945,4.941944
3.311321,319.6888,4.106928,5.030395
3.322237,319.5198,4.124638,5.105312
3.335127,319.3381,4.122245,5.20655
3.346062,319.1943,4.102134,5.329996
3.355837,319.0514,4.086231,5.429235
3.368454,318.9236,4.078646,5.507722
3.378357,318.8129,4.034508,5.606765
3.389365,318.7197,4.010953,5.67072
3.402721,318.6072,3.986085,5.725103
3.411868,318.5068,3.95327,5.761487
3.422845,318.4081,3.894044,5.833925
3.436031,318.3348,3.849577,5.880718
3.44577,318.2766,3.808053,5.928582
3.456524,318.2161,3.792812,5.933492
3.469835,318.1729,3.745302,5.965155
3.478771,318.143,3.710944,5.976155
3.490057,318.1295,3.685611,5.999079
3.502747,318.0966,3.669774,6.008321
3.512283,318.0955,3.653136,6.027065
3.52471,318.094,3.633801,6.036794
3.537618,318.1036,3.616344,6.044969
3.545743,318.1069,3.610139,6.053535
3.55707,318.1214,3.607517,6.045419
3.569628,318.1147,3.611881,6.055275
3.579227,318.127,3.596328,6.096666
3.590592,318.1696,3.593415,6.117682
3.603333,318.2024,3.582813,6.145669
3.613004,318.2592,3.585572,6.15988
3.623909,318.3071,3.591639,6.15734
3.637034,318.3578,3.592543,6.173693
3.646144,318.4178,3.589655,6.201126
3.657668,318.4982,3.594236,6.212661
3.670127,318.6215,3.615738,6.195861
3.679848,318.7635,3.611399,6.182938
3.690963,318.9128,3.6264,6.155399
3.703872,319.0715,3.636986,6.129506
3.713468,319.2464,3.649867,6.106476
3.724706,319.4331,3.668453,6.085886
3.737522,319.6495,3.684215,6.096156
3.74683,319.8854,3.697422,6.108079
3.757998,320.1357,3.70475,6.114183
3.771146,320.4028,3.707392,6.094722
3.780325,320.6592,3.705069,6.109093
3.792547,320.9464,3.712943,6.102882
3.804248,321.241,3.702785,6.12267
3.813844,321.5344,3.720521,6.078629
3.826467,321.8367,3.732638,6.021632
3.838535,322.1417,3.748551,5.946713
3.84889,322.4531,3.765876,5.865529
3.858379,322.7975,3.766229,5.792193
3.8713,323.1707,3.767733,5.709491
3.880813,323.5696,3.764269,5.623482
3.891905,323.9867,3.758656,5.52434
3.904961,324.4207,3.744705,5.409867
3.914405,324.8581,3.726695,5.308605
3.925545,325.3114,3.718895,5.188001
3.93864,325.7667,3.683429,5.083814
3.947894,326.2169,3.666311,4.989744
3.959098,326.6473,3.641966,4.892128
3.972159,327.1159,3.628079,4.751549
3.981134,327.639,3.619469,4.579355
3.992603,328.2191,3.624588,4.391795
4.005311,328.8871,3.605586,4.209524
4.015038,329.6307,3.57665,4.045897
4.026045,330.4052,3.529735,3.911553
4.038978,331.1543,3.430909,3.817114
4.048411,331.8717,3.340491,3.721959
4.059636,332.5664,3.217119,3.602335
4.072292,333.2608,3.098073,3.471859
4.082077,334.0507,2.961061,3.33593
4.093338,334.8549,2.824706,3.199815
4.105926,335.6516,2.693369,3.063574
4.115701,336.4383,2.548676,2.916519
4.126681,337.2097,2.405394,2.766665
4.139549,337.9749,2.242016,2.605694
4.148891,338.7328,2.081921,2.448478
4.160023,339.467,1.907555,2.318136
4.172818,340.2424,1.735564,2.197836
4.182552,341.0522,1.573947,2.068212
4.194038,341.9133,1.423504,1.92424
4.206526,342.8874,1.279415,1.72964
4.216079,343.9564,1.14533,1.474994
4.227162,345.0539,1.008298,1.177012
4.239971,346.1497,0.8529614,0.8573736
4.249489,347.211,0.6618773,0.5566527
4.260565,348.299,0.4758123,0.2993627
4.27319,349.4906,0.2377996,0.08654439
4.282973,350.746,-0.01165771,359.9071
4.294061,352.0163,-0.2757568,359.7501
4.306904,353.1907,-0.5645752,359.6181
4.31651,354.2318,-0.8498535,359.4804
4.328114,355.071,-1.130737,359.3571
4.340361,355.8511,-1.412689,359.2
4.351016,356.6455,-1.685699,359.0239
4.361005,357.5188,-1.949036,358.8308
4.373629,358.4007,-2.211853,358.637
4.383521,359.206,-2.445953,358.474
4.394732,359.887,-2.679443,358.3596
4.40772,0.5315906,-2.890137,358.2193
4.417107,1.206228,-3.09613,358.0949
4.428087,1.935795,-3.266968,357.9574
4.440937,2.719783,-3.425537,357.8023
4.450623,3.48603,-3.573456,357.6291
4.46175,4.194358,-3.730225,357.4767
4.474245,4.882896,-3.868866,357.3445
4.484221,5.566944,-4.020691,357.2322
4.495196,6.266437,-4.153748,357.1622
4.507771,6.946535,-4.28717,357.0904
4.517685,7.604305,-4.398834,357.0441
4.528688,8.236895,-4.505554,357.0027
4.541423,8.81462,-4.589905,356.956
4.551188,9.323368,-4.656982,356.9566
4.56232,9.778677,-4.691528,356.9986
4.575184,10.29558,-4.727509,357.0234
4.5844,10.76751,-4.739014,357.0466
4.595512,11.21064,-4.742615,357.0541
4.608823,11.60164,-4.743988,357.0642
4.617946,11.91389,-4.709473,357.0969
4.629362,12.19536,-4.654083,357.1494
4.641924,12.43483,-4.584076,357.2094
4.651601,12.69188,-4.518494,357.2778
4.662992,12.95175,-4.427826,357.3638
4.67567,13.21015,-4.33493,357.4507
4.685122,13.45855,-4.219727,357.5628
4.696128,13.703,-4.120544,357.667
4.709389,13.94942,-4.003845,357.7636
4.71844,14.19773,-3.882446,357.8778
4.731287,14.45844,-3.772583,357.9898
4.741067,14.67177,-3.654053,358.1009
4.751986,14.96369,-3.518494,358.2246
4.764917,15.23725,-3.3909,358.3718
4.774589,15.52133,-3.269653,358.5242
4.785404,15.80195,-3.133911,358.669
4.798414,16.05695,-2.991516,358.825
4.808167,16.29874,-2.860992,358.9643
4.819074,16.50134,-2.704163,359.1188
4.832222,16.67613,-2.58078,359.2721
4.841534,16.86521,-2.443451,359.4122
4.85428,17.0544,-2.324585,359.5521
4.865482,17.22909,-2.217743,359.683
4.874986,17.36966,-2.107849,359.804
4.886055,17.5117,-2.02359,359.8904
4.899183,17.6133,-1.949493,359.9695
4.908445,17.70724,-1.883789,0.02676061
4.919644,17.80296,-1.844208,0.06793723
4.933271,17.90246,-1.828064,0.07756986
4.942061,18.02126,-1.821503,0.08661092
4.953154,18.15724,-1.831604,0.06573553
4.966296,18.28813,-1.84256,0.02834515
4.975378,18.43503,-1.877563,359.9661
4.986602,18.59773,-1.902039,359.8813
4.999666,18.76299,-1.961487,359.7526
5.009145,18.95025,-2.007965,359.643
5.020184,19.13972,-2.055725,359.5161
5.032985,19.3304,-2.096893,359.4002
5.042458,19.51273,-2.149445,359.252
5.053604,19.68916,-2.203522,359.1029
5.066313,19.85786,-2.255402,358.9777
5.076119,20.00502,-2.292542,358.8459
5.087256,20.14709,-2.331543,358.7175
5.100129,20.25795,-2.384583,358.5703
5.109628,20.35016,-2.395172,358.4553
5.120739,20.44745,-2.3992,358.3497
5.134203,20.52118,-2.410309,358.261
5.143136,20.57519,-2.392944,358.1903
5.154304,20.61747,-2.360809,358.1525
5.167146,20.66333,-2.326141,358.0928
5.176926,20.71615,-2.272675,358.0632
5.188805,20.79674,-2.188232,358.0345
5.201855,20.87013,-2.113617,357.9973
5.210583,20.9565,-2.025146,357.9775
5.221296,21.0543,-1.935822,357.9439
5.235294,21.15916,-1.824829,357.9214
5.24367,21.25323,-1.700867,357.9144
5.254676,21.34603,-1.586945,357.8963
5.267583,21.44506,-1.451721,357.8864
5.276986,21.53776,-1.326752,357.8677
5.288264,21.63762,-1.185852,357.8704
5.301302,21.73062,-1.063873,357.849
5.310915,21.82155,-0.9271545,357.8366
5.32177,21.91901,-0.7952576,357.81
5.336302,21.99776,-0.6590881,357.8035
5.344076,22.07573,-0.5349731,357.7868
5.356289,22.15564,-0.4020386,357.7593
5.36824,22.23133,-0.2781067,357.7315
5.377793,22.32456,-0.1565247,357.6906
5.389369,22.41633,-0.0461731,357.6366
5.402086,22.51503,0.07341681,357.5976
5.41127,22.62312,0.1895352,357.5722
5.422382,22.75007,0.279153,357.5303
5.435195,22.85805,0.3777713,357.5018
5.444655,22.96905,0.4553931,357.4763
5.455878,23.07557,0.5359654,357.455
5.468662,23.19104,0.6039485,357.4102
5.478338,23.2988,0.6557572,357.3571
5.489561,23.38074,0.676982,357.2927
5.502437,23.45997,0.6916978,357.2372
5.511762,23.52738,0.6885443,357.1719
5.522959,23.58352,0.6677511,357.1165
5.535887,23.65469,0.6248257,357.0597
5.545266,23.69618,0.5754839,357.0067
5.556336,23.75119,0.5337169,356.9602
5.569263,23.79756,0.4728831,356.9139
5.578975,23.83036,0.3787968,356.859
5.589859,23.86542,0.281519,356.8074
5.602853,23.90104,0.1797816,356.7493
5.612074,23.91916,0.0644546,356.6929
5.623201,23.93303,-0.06954956,356.6544
5.636201,23.92789,-0.2042847,356.6034
5.645837,23.92282,-0.3565979,356.5583
5.656733,23.91761,-0.5091553,356.5161
5.669534,23.91984,-0.6657104,356.4638
5.679358,23.9241,-0.8277893,356.4231
5.690428,23.93696,-0.9996033,356.3963
5.703981,23.94448,-1.169617,356.3905
5.712715,23.95799,-1.342529,356.3816
5.723821,23.95525,-1.526215,356.3858
5.736866,23.973,-1.693359,356.3904
5.746549,23.99624,-1.88504,356.3961
5.757611,24.02171,-2.072723,356.4013
5.770256,24.05596,-2.25885,356.4183
5.781165,24.07915,-2.432098,356.4337
5.79098,24.10749,-2.621399,356.4648
5.804185,24.14758,-2.794678,356.4818
5.813303,24.18911,-2.96283,356.5119
5.824525,24.23391,-3.132538,356.55
5.837036,24.28638,-3.295776,356.5899
5.847475,24.32347,-3.442932,356.6398
5.86005,24.36429,-3.598419,356.6865
5.870812,24.40104,-3.730103,356.7337
5.880392,24.43844,-3.865631,356.7875
5.891484,24.46874,-3.997925,356.8358
5.90436,24.50603,-4.111786,356.894
5.914042,24.5468,-4.216827,356.9568
5.925268,24.58335,-4.311127,357.0156
5.938364,24.61485,-4.394379,357.0756
5.947479,24.64915,-4.476563,357.1355
5.95865,24.68624,-4.545837,357.1947
5.971323,24.70747,-4.594299,357.2487
5.98084,24.73161,-4.641266,357.3044
5.991948,24.75957,-4.667236,357.3625
6.004569,24.79191,-4.698883,357.405
6.014257,24.80801,-4.710327,357.4524
6.025556,24.82261,-4.706665,357.5051
6.038423,24.83976,-4.701599,357.5266
6.047834,24.85348,-4.688477,357.5556
6.058951,24.85153,-4.669067,357.6039
6.071815,24.83481,-4.636749,357.6322
6.081406,24.82454,-4.617371,357.6586
6.092546,24.80796,-4.58194,357.6724
6.105261,24.77477,-4.560944,357.705
6.115221,24.75044,-4.528381,357.7244
6.126249,24.72353,-4.506317,357.7442
6.139132,24.66958,-4.485931,357.7491
6.148745,24.63083,-4.464447,357.7376
6.159662,24.59357,-4.436646,357.7167
6.172362,24.55435,-4.405884,357.7137
6.18197,24.52051,-4.3815,357.7093
6.193297,24.47246,-4.355042,357.7159
6.205846,24.42766,-4.329681,357.7268
6.215518,24.37695,-4.293793,357.7388
6.226531,24.32089,-4.263916,357.7389
6.239335,24.27239,-4.231781,357.7287
6.249053,24.21943,-4.197144,357.7262
6.26017,24.1568,-4.159424,357.729
6.273812,24.09048,-4.12793,357.7424
6.282392,23.98357,-4.0896,357.7752
