time,x,y,z
0,354.2696,3.099091,354.7999
0.02,354.2696,3.099091,354.7999
0.342174,354.2618,3.014108,354.7184
0.3607292,352.9246,3.741963,356.3811
0.3745481,353.0486,3.613219,356.2506
0.3927112,353.1198,3.526003,356.1546
0.4091802,353.1481,3.482606,356.1187
0.4149183,353.1656,3.428369,356.0752
0.4260047,353.1651,3.388791,356.0596
0.4374108,353.1679,3.343321,356.0663
0.4485618,353.1817,3.299795,356.0663
0.4595509,353.1897,3.250355,356.0834
0.4706975,353.1978,3.210617,356.1047
0.481722,353.1954,3.165327,356.1448
0.4930731,353.1956,3.121906,356.1832
0.5040544,353.1905,3.088259,356.2064
0.5157745,353.1812,3.061722,356.2204
0.5267287,353.1676,3.023357,356.2424
0.5377379,353.1596,2.995061,356.2644
0.5484818,353.1462,2.952719,356.2886
0.5595827,353.095,2.921389,356.3273
0.5710161,353.0547,2.878811,356.3607
0.5819322,353.0087,2.845146,356.3782
0.5929763,352.9523,2.802349,356.4261
0.6041095,352.9025,2.761375,356.4533
0.6183851,352.8804,2.704334,356.4775
0.626652,352.863,2.643608,356.5091
0.6515191,352.8521,2.518521,356.5667
0.6601955,352.8541,2.453462,356.589
0.674015,352.8661,2.371098,356.5744
0.6821544,352.8637,2.295242,356.5739
0.6934779,352.8669,2.222053,356.5676
0.7068774,352.8757,2.143378,356.5531
0.7157514,352.8704,2.071707,356.5331
0.7269661,352.8757,2.010898,356.4899
0.7404461,352.8956,1.945492,356.4495
0.7493442,352.9118,1.884612,356.4055
0.7603732,352.9311,1.827139,356.3737
0.7729329,352.9508,1.780926,356.3467
0.7825975,352.9893,1.727095,356.3289
0.7937539,353.0097,1.684906,356.3241
0.806989,353.0486,1.64601,356.3276
0.8164992,353.0524,1.618637,356.3417
0.8278389,353.0531,1.602974,356.3423
0.8404171,353.0409,1.596308,356.3342
0.8503564,353.0224,1.598303,356.3417
0.8612249,352.9944,1.622777,356.3431
0.875975,352.9811,1.651068,356.3092
0.8834044,352.9666,1.692502,356.297
0.8945789,352.956,1.731331,356.2757
0.9075252,352.9493,1.783088,356.2554
0.917185,352.9671,1.836071,356.2252
