time,x,y,z
0,20.99289,-3.474457,7.934232
0.02,20.99289,-3.474457,7.934232
0.3467606,21.12715,-3.455627,7.995429
0.3655041,17.14653,0.7035937,5.051832
0.3723684,17.27141,0.8429695,4.723528
0.3867807,17.27816,0.9325683,4.399489
0.4014277,17.24642,0.9231043,4.37123
0.4093724,17.24336,0.9015285,4.366011
0.4199201,17.25836,0.898353,4.247081
0.4310098,17.31095,0.914045,4.11107
0.4420938,17.39269,0.9838117,3.980289
0.4534969,17.40175,1.12423,3.767926
0.4644388,17.3967,1.312397,3.515394
0.4759035,17.29298,1.57065,3.309991
0.4869386,17.20678,1.85385,3.185586
0.4983026,17.12016,2.146881,3.083501
0.5093133,17.06258,2.479203,3.013698
0.5200912,17.04436,2.802284,2.976599
0.5312155,17.07149,3.136447,2.995866
0.543355,17.1099,3.479683,3.023052
0.5522048,17.14498,3.824356,3.054092
0.5633594,17.13176,4.145091,3.10096
0.5747247,17.0598,4.39968,3.222526
0.585952,16.96259,4.5814,3.461642
0.5969843,16.8904,4.710948,3.7026
0.6081537,16.83461,4.798994,3.89382
0.6194252,16.75996,4.856372,4.004714
0.6304615,16.69055,4.904044,4.081131
0.6416987,16.58231,4.935968,4.132944
0.6528425,16.50612,4.943438,4.203797
0.6640996,16.37825,4.858348,4.220078
0.6752371,16.28489,4.796234,4.15634
0.6863416,16.13282,4.600672,4.076739
0.6977894,16.01882,4.45898,4.165181
0.7100242,15.83498,4.310108,4.215331
0.7199509,15.66878,4.07244,4.147789
0.7313814,15.52401,3.848414,4.108438
0.7421246,15.43669,3.607358,3.9586
0.8649226,15.34314,3.35698,3.81464
0.8691018,15.24146,3.082124,3.634955
0.8848001,14.48731,1.102095,2.022801
0.8928278,14.32675,0.8898732,1.866951
0.8984405,14.1322,0.6895876,1.604954
0.9099323,13.95388,0.4679523,1.302698
0.9224069,13.82941,0.2691717,1.102301
0.932281,13.69259,0.07408968,0.9311734
0.943096,13.61404,-0.15448,0.7894608
0.9558242,13.53165,-0.3452148,0.6617084
0.9655372,13.46453,-0.5540771,0.4930634
0.9764824,13.37383,-0.7277527,0.3083231
0.9894642,13.2885,-0.852356,0.1508498
0.9991883,13.1598,-0.9237366,0.05472855
1.010136,13.01563,-0.9844971,359.9441
1.023409,12.81512,-1.017731,359.8489
1.032742,12.59476,-1.059875,359.799
1.0459,12.34338,-1.082642,359.8085
1.055383,12.13492,-1.133148,359.8332
1.066255,11.9272,-1.183105,359.9012
1.080386,11.75257,-1.229095,359.9322
1.088846,11.56647,-1.280121,359.9375
1.09945,11.42651,-1.308014,359.9223
1.112567,11.3064,-1.336945,359.9105
1.121788,11.24451,-1.371643,359.9405
1.132815,11.18455,-1.424072,-0.003265118
1.145617,11.13767,-1.529633,0.04971147
1.155646,11.07818,-1.644562,0.09767199
1.16661,11.08741,-1.799469,0.1481453
1.179852,11.13761,-2.006012,0.2456281
1.188998,11.2317,-2.222351,0.335813
1.200089,11.41815,-2.473724,0.4362836
1.213244,11.68138,-2.712067,0.4863774
1.222725,11.97046,-2.951904,0.5209527
1.233486,12.28207,-3.155304,0.5410114
1.246534,12.58288,-3.368317,0.5379347
1.256113,12.78865,-3.567291,0.4796721
