time,x,y,z
0,358.2798,10.09389,358.4523
0.02,358.2798,10.09389,358.4523
0.3533334,358.0335,9.246544,358.3731
0.3724144,355.7721,1.468148,1.221266
0.3786125,355.1064,-0.2603149,1.412605
0.385617,355.0755,-0.330658,1.42542
0.3959958,355.0547,-0.4056396,1.432025
0.4030631,355.0357,-0.480957,1.447889
0.4141917,355.027,-0.5514832,1.477739
0.4255182,355.0179,-0.6086731,1.520671
0.4363997,355.0074,-0.6781921,1.554747
0.4477721,355.0119,-0.7322388,1.613036
0.4588381,355.001,-0.7960205,1.633229
0.4700342,355.012,-0.8577271,1.650396
0.4822997,355.0338,-0.9125977,1.672254
0.4938816,355.0588,-0.9604797,1.682663
0.5038292,355.0854,-0.9868469,1.695778
0.514851,355.1024,-1.009644,1.704722
0.5259014,355.1289,-1.026337,1.725089
0.5374233,355.152,-1.016022,1.726987
0.5491569,355.1699,-1.001862,1.741239
0.5595711,355.2025,-0.9889526,1.737567
0.570803,355.2381,-0.9585266,1.74785
0.5901184,355.256,-0.9263916,1.7577
0.5962909,355.2614,-0.900238,1.764102
0.6086033,355.2704,-0.8560181,1.761298
0.6249804,355.2695,-0.793396,1.772523
0.6378636,355.2662,-0.7047424,1.778602
0.6488743,355.2708,-0.6704102,1.789878
0.6618102,355.2638,-0.6387329,1.769641
0.671189,355.2647,-0.6139526,1.78051
0.6822679,355.2843,-0.5962524,1.76439
0.6953777,355.2996,-0.5757141,1.756997
0.7053388,355.3289,-0.5570679,1.739774
0.7157486,355.3821,-0.5374146,1.724057
0.7291604,355.4317,-0.5203552,1.729462
0.7384993,355.4767,-0.5012512,1.728934
0.749382,355.5277,-0.4762573,1.717883
0.7616033,355.5937,-0.4428101,1.702988
0.7716272,355.669,-0.4170837,1.706323
0.7827146,355.7409,-0.3948669,1.685074
0.7950284,355.8412,-0.3708801,1.684245
0.8051801,355.964,-0.3594666,1.692063
0.8161268,356.0891,-0.3417358,1.706702
0.8286278,356.2554,-0.3333435,1.721986
0.8387092,356.4353,-0.3352051,1.718467
0.8526918,356.6636,-0.3336182,1.734127
0.8609082,356.9049,-0.3274536,1.755637
0.8726331,357.179,-0.3331299,1.77382
0.8860247,357.489,-0.3490295,1.781042
0.8952041,357.7959,-0.3330688,1.775473
0.9058326,358.0918,-0.320343,1.778909
0.919071,358.3562,-0.2930603,1.800543
0.9281487,358.5963,-0.2632751,1.8156
0.939194,358.8051,-0.2250671,1.847787
0.9516824,359.011,-0.1907959,1.879645
0.9617686,359.2128,-0.1575317,1.906487
0.9727192,359.3936,-0.1199341,1.93473
0.9856965,359.5341,-0.08609009,1.957662
0.9953347,359.62,-0.04208374,1.996297
1.006536,359.6818,-0.01141357,2.035241
1.01927,359.7032,0.01484468,2.077929
1.028614,359.7074,0.01296939,2.097408
1.039513,359.7383,0.01943932,2.123468
1.05233,359.7579,0.01101022,2.13109
1.062003,359.7911,-0.01928711,2.135633
1.073307,359.8185,-0.05459595,2.140031
1.086641,359.8643,-0.11026,2.146204
1.095849,359.9246,-0.1665344,2.128172
1.106717,0.007934321,-0.2301331,2.125446
1.120223,0.08315387,-0.2896423,2.122355
