time,x,y,z
0,11.76259,-6.626373,2.951503
0.02,11.76259,-6.626373,2.951503
0.3324279,11.77317,-6.627136,2.946897
0.3502671,17.10933,-10.73642,4.051088
0.3575654,14.77421,-14.043,4.529951
0.3688267,14.63087,-14.22302,4.557169
0.3805514,14.48034,-14.42715,4.54492
0.3905948,14.29084,-14.60196,4.541356
0.4020725,14.08496,-14.78195,4.554286
0.4132166,13.87198,-14.94769,4.573699
0.4244232,13.63822,-15.1022,4.572612
0.4354844,13.37538,-15.25668,4.563058
0.4467679,13.12141,-15.39319,4.561574
0.4577693,12.88919,-15.52032,4.561627
0.4680619,12.69309,-15.60672,4.524409
0.4791934,12.52886,-15.66513,4.445026
0.4904505,12.39087,-15.70129,4.404077
0.5014396,12.2796,-15.72006,4.410913
0.5125774,12.22411,-15.71774,4.416777
0.5238943,12.1856,-15.69186,4.434954
0.5351585,12.13528,-15.68808,4.437736
0.5445539,12.10572,-15.68265,4.427169
0.5565742,12.12287,-15.67941,4.404324
0.567063,12.13602,-15.68265,4.373104
0.5778408,12.16718,-15.70633,4.367536
0.5894527,12.19541,-15.72687,4.347556
0.6004163,12.19132,-15.77533,4.337764
0.6114456,12.17214,-15.8259,4.331524
0.6225459,12.14646,-15.86804,4.342718
0.6379684,12.0782,-15.93704,4.375332
0.6450646,12.03121,-16.0351,4.410078
0.6713256,11.78741,-16.34378,4.540971
0.6781045,11.63617,-16.48996,4.593434
0.6893063,11.52605,-16.64413,4.626267
0.702615,11.45147,-16.75955,4.662188
0.7117333,11.41407,-16.83484,4.707618
0.7228234,11.40517,-16.89429,4.74881
0.7363039,11.40397,-16.94052,4.796329
0.7450695,11.40454,-16.95224,4.881286
0.7562163,11.42195,-16.98761,4.961299
0.7700316,11.41589,-16.98029,5.030467
0.7785505,11.41517,-16.9744,5.108585
0.7910269,11.40747,-16.95715,5.170884
0.8011326,11.40577,-16.94357,5.226001
0.8120021,11.42718,-16.91531,5.26064
0.8246119,11.44167,-16.87668,5.313004
0.835369,11.43873,-16.83609,5.33458
0.8455095,11.4418,-16.80539,5.360438
0.8582804,11.44858,-16.76996,5.377824
0.8680238,11.42597,-16.74417,5.404269
0.8792141,11.41294,-16.71402,5.400021
0.8926307,11.38863,-16.69992,5.404125
0.9016991,11.37004,-16.69537,5.413406
0.9127805,11.31695,-16.68829,5.413469
0.9256078,11.30798,-16.70569,5.422461
0.9351652,11.27198,-16.69815,5.421274
0.9464631,11.25724,-16.71042,5.441349
0.9597246,11.24719,-16.7149,5.44311
0.9686086,11.21436,-16.72919,5.453215
0.9798281,11.20216,-16.73154,5.466439
0.9924142,11.17722,-16.74832,5.482614
1.001877,11.15892,-16.75073,5.499774
1.013199,11.15925,-16.76724,5.511901
1.026029,11.15365,-16.75848,5.531315
1.035732,11.17316,-16.77374,5.535869
1.04686,11.20465,-16.77872,5.549441
1.059646,11.26071,-16.78198,5.552533
1.069263,11.31143,-16.78436,5.536779
1.080551,11.36193,-16.79861,5.534561
1.093294,11.42717,-16.81097,5.509491
1.102754,11.49963,-16.80457,5.476975
1.114079,11.58048,-16.81238,5.457902
1.126725,11.68121,-16.81458,5.438294
1.136106,11.78491,-16.81134,5.416523
1.147314,11.91775,-16.81274,5.374595
1.160488,12.04577,-16.79883,5.34505
1.169752,12.19096,-16.78568,5.292788
1.180934,12.32008,-16.77267,5.244225
1.193895,12.41139,-16.75024,5.199448
1.202911,12.49023,-16.72101,5.165872
1.216085,12.57194,-16.70334,5.133537
1.227596,12.63975,-16.66721,5.107009
1.236824,12.71887,-16.64423,5.084466
1.248023,12.81545,-16.59213,5.083272
1.260947,12.90482,-16.5412,5.062339
1.271207,13.02302,-16.4848,5.062445
1.281247,13.1635,-16.43475,5.052752
1.294801,13.32082,-16.3555,5.044473
1.303889,13.49318,-16.28226,5.056294
1.314812,13.70208,-16.20358,5.06379
1.328012,13.93289,-16.11426,5.067434
1.338585,14.21975,-16.01349,5.074863
1.348437,14.55814,-15.89493,5.05922
1.361418,14.96501,-15.77029,5.049912
1.370909,15.42659,-15.62595,5.026942
1.3819,15.96163,-15.45807,5.026604
1.394993,16.57325,-15.29318,5.018843
1.404911,17.24924,-15.10449,5.00084
1.415819,18.04241,-14.91229,4.965876
1.428248,18.89952,-14.67072,4.901104
1.43797,19.88607,-14.42847,4.78846
1.448907,20.95407,-14.1582,4.665719
1.461517,22.07075,-13.88715,4.53789
1.471347,23.32324,-13.56729,4.387908
1.482401,24.6325,-13.23856,4.219464
1.495518,25.91508,-12.90958,4.057418
1.504811,27.23343,-12.56729,3.880207
1.515899,28.54342,-12.21948,3.707639
1.529014,29.78788,-11.87576,3.53879
1.538241,30.97631,-11.52377,3.362249
1.549516,32.10445,-11.19064,3.143621
1.562501,33.18407,-10.84787,2.944862
1.571859,34.12589,-10.50867,2.762123
1.583302,35.04293,-10.17654,2.591557
1.595785,35.91333,-9.845062,2.419151
1.605375,36.82111,-9.510406,2.254932
1.616294,37.74093,-9.167297,2.092444
1.629012,38.68951,-8.775848,1.959596
1.638835,39.64113,-8.430878,1.774412
1.650015,40.60307,-8.057739,1.605419
1.663074,41.55004,-7.686584,1.437675
1.672433,42.41219,-7.317261,1.297434
1.683914,43.27679,-6.948547,1.122856
1.69633,44.13463,-6.558472,0.994876
1.706154,44.95253,-6.166992,0.8511871
1.716928,45.74892,-5.783081,0.7355998
1.730225,46.43792,-5.380646,0.6355376
1.739603,47.01979,-5.00116,0.5293161
1.750781,47.5341,-4.613464,0.4132474
1.763637,47.99492,-4.245728,0.3008124
1.773053,48.3771,-3.874084,0.205801
1.784257,48.74899,-3.46936,0.1552507
1.797014,49.10576,-3.052582,0.128262
1.806482,49.44956,-2.623932,0.1228051
1.817947,49.79325,-2.161407,0.1443589
1.83018,50.1186,-1.674988,0.2071253
1.841414,50.48013,-1.156952,0.2694177
1.850988,50.8571,-0.5989075,0.3393666
1.863539,51.20378,0.02755629,0.4513133
1.873582,51.56267,0.7005557,0.5889364
1.884948,51.90495,1.393063,0.7697588
1.897533,52.20627,2.094061,0.9802939
1.906978,52.50064,2.806931,1.209137
1.91815,52.74652,3.501857,1.46564
1.930962,52.93996,4.200224,1.659141
1.940514,53.07481,4.950039,1.761428
1.951452,53.21717,5.798579,1.822728
1.965172,53.29494,6.74271,1.790701
1.973976,53.31563,7.964473,1.728947
1.984895,53.30246,9.241343,1.630716
1.997784,53.26526,10.70113,1.71697
2.007463,53.19758,12.28639,2.057091
2.018524,53.16834,13.88302,2.505099
2.031202,53.13881,15.56146,3.063119
2.0409,53.13473,17.24785,3.660082
2.052262,53.1273,18.96795,4.288931
2.064948,53.08034,20.70021,4.979928
2.074496,53.04176,22.47951,5.640535
2.085708,52.9669,24.33874,6.328
2.098472,52.86973,26.149,6.954889
2.108006,52.77842,27.96754,7.623751
2.119165,53.2449,31.89887,10.10601
2.13222,52.94744,32.20549,9.789285
2.141635,52.37208,34.50663,10.84709
2.152708,52.29995,35.83745,11.07513
2.165263,51.62844,36.85251,11.20517
2.175398,50.88905,37.85988,11.54476
2.186241,50.34802,39.01867,12.08634
2.198989,49.83701,40.03102,12.4171
2.208834,49.22408,40.89764,12.56735
2.219745,48.70939,41.99549,13.00738
2.232764,48.39703,43.02013,13.23342
2.242109,48.03102,44.12694,13.14353
2.253228,47.68763,45.23105,13.12197
2.266288,47.3722,46.3635,13.40846
2.275804,47.00533,47.4234,13.74494
2.2867,46.62922,48.3286,13.94981
2.300057,46.25411,49.15624,14.09892
2.309366,45.69059,50.02017,14.53265
2.319991,45.56094,50.61568,14.40946
2.333194,45.41744,51.22789,14.28438
2.34395,45.10432,51.89589,14.23977
2.353873,44.9379,52.56853,14.21815
2.366613,44.79031,53.17969,14.24228
2.37636,44.66698,53.71781,14.2368
2.387224,44.55757,54.16848,14.19942
