time,x,y,z
0,12.9784,7.966585,0.398263
0.02,12.9784,7.966585,0.398263
0.3528143,12.99195,8.587923,0.2644963
0.3708707,354.0676,1.194186,358.9262
0.3770195,354.374,1.551738,358.8467
0.3835487,354.4118,1.603732,358.8294
0.3917603,354.4326,1.64608,358.8062
0.402752,354.4602,1.692117,358.7931
0.4137778,354.4715,1.730179,358.7748
0.4245937,354.4867,1.769868,358.763
0.4358232,354.5181,1.802349,358.7456
0.4470827,354.5581,1.840512,358.7648
0.4581772,354.6008,1.861205,358.7765
0.4695172,354.6596,1.883019,358.8062
0.4804423,354.7072,1.891629,358.8086
0.4916654,354.7382,1.903903,358.8127
0.5030902,354.7803,1.922278,358.8174
0.5136793,354.825,1.936282,358.8136
0.5238833,354.8858,1.954917,358.8043
0.5333688,354.9485,1.962824,358.814
0.5449426,355.0269,1.963882,358.8374
0.5557928,355.1127,1.957496,358.8677
0.5673215,355.2127,1.951577,358.9039
0.5781994,355.3098,1.934417,358.9286
0.5892702,355.4096,1.910849,358.9622
0.6003341,355.4983,1.882681,359.0014
0.6135018,355.5962,1.864577,359.0299
0.6229681,355.7092,1.839162,359.0477
0.6469775,355.922,1.775319,359.0925
0.6563088,356.0202,1.758099,359.1016
0.6672991,356.1308,1.732094,359.1088
0.6803975,356.2245,1.711493,359.1204
0.6895861,356.3106,1.697284,359.1156
0.703088,356.3961,1.704859,359.1137
0.7120724,356.4887,1.693567,359.1127
0.7231293,356.5662,1.69709,359.1333
0.7362938,356.6558,1.698146,359.1454
0.7456567,356.7451,1.702604,359.1661
0.7567471,356.8275,1.697013,359.1877
0.7691182,356.9066,1.696291,359.2059
0.7787787,356.9626,1.709807,359.2019
0.7899522,356.9966,1.741029,359.1673
0.8028685,357.0199,1.765138,359.1617
0.812717,357.0364,1.784869,359.1825
0.8237602,357.0947,1.807993,359.1839
0.8363579,357.1327,1.82157,359.1733
0.8469065,357.2095,1.851787,359.1758
0.8571203,357.2905,1.880226,359.1632
0.8700559,357.3728,1.915126,359.1573
0.8795117,357.461,1.954687,359.1617
0.890635,357.573,1.987289,359.1614
0.9039903,357.6706,2.010494,359.1502
0.9134614,357.7666,2.045489,359.1296
0.9243876,357.8216,2.072536,359.1238
0.9372985,357.8596,2.098425,359.1236
0.9466245,357.909,2.128756,359.1238
0.9577076,357.9309,2.138957,359.112
0.9702165,357.9532,2.149618,359.1281
0.9798275,358.0123,2.162313,359.118
0.9909866,358.0758,2.174939,359.1133
1.00429,358.1371,2.18223,359.1243
1.01383,358.2419,2.174697,359.1094
1.02478,358.3352,2.18314,359.1182
1.037809,358.4639,2.181516,359.1051
1.047177,358.6159,2.174365,359.0928
1.058386,358.7479,2.158978,359.0916
1.071022,358.8761,2.151181,359.0759
1.08067,359.0114,2.141766,359.0788
1.09196,359.1438,2.131177,359.0649
1.105666,359.2922,2.121576,359.0686
1.114267,359.4523,2.112313,359.0642
1.125448,359.6467,2.108279,359.0632
1.138757,359.8426,2.096687,359.0582
1.14807,0.09543133,2.086102,359.0737
1.15902,0.3655745,2.065334,359.0972
1.172027,0.6765363,2.032676,359.135
1.181448,1.010735,1.994037,359.1473
1.192509,1.334065,1.976191,359.1508
1.206277,1.683273,1.953766,359.0953
1.214903,2.021714,1.920279,359.057
1.225892,2.389941,1.888942,359.0302
1.239629,2.750191,1.86214,358.9958
1.248177,3.09981,1.813555,358.972
1.259446,3.408203,1.776117,358.9501
1.272828,3.663565,1.730837,358.936
1.281745,3.905128,1.688093,358.8963
1.292961,4.124035,1.654092,358.8827
1.306741,4.3558,1.621071,358.8767
1.315448,4.590696,1.604544,358.8735
1.326542,4.853349,1.584959,358.8487
1.339314,5.110368,1.562801,358.8456
1.350131,5.359058,1.544669,358.8368
1.359928,5.573574,1.531263,358.8354
1.373143,5.73921,1.523674,358.8459
1.38232,5.878194,1.497733,358.844
1.39345,6.00377,1.499805,358.8672
1.406725,6.136028,1.483344,358.8828
1.415846,6.269987,1.47249,358.9242
1.427056,6.408185,1.453661,358.9585
1.439818,6.575412,1.434493,358.9855
1.449471,6.707412,1.42114,358.9957
1.460529,6.846826,1.403855,358.9933
1.473206,6.969102,1.388286,359.0005
1.482859,7.061345,1.365741,358.9939
1.493932,7.183962,1.349427,358.9677
1.506911,7.29074,1.334327,358.9589
1.516227,7.404856,1.323825,358.9651
1.527633,7.523945,1.321288,358.9818
1.540128,7.666457,1.284779,358.9864
1.550149,7.797434,1.280214,358.9893
1.56082,7.923465,1.261931,358.9752
1.574047,8.027414,1.238618,358.969
1.583474,8.110302,1.214883,358.9532
1.594622,8.161495,1.190444,358.936
1.607604,8.220568,1.155279,358.926
1.616781,8.284369,1.127821,358.8953
1.628028,8.360656,1.102485,358.8611
1.640555,8.452976,1.086712,358.8548
1.650458,8.576957,1.069242,358.8453
1.661484,8.696846,1.032297,358.8121
1.675166,8.823729,1.014712,358.7614
1.684015,8.916224,0.9952221,358.705
1.694938,8.991726,0.9795264,358.6677
1.708292,9.061905,0.9614223,358.6397
1.717744,9.125562,0.93314,358.6165
1.728677,9.196138,0.9189872,358.5923
1.741247,9.277067,0.9026331,358.5307
1.75195,9.348644,0.8950861,358.4955
1.761961,9.437622,0.9014438,358.4556
1.775453,9.515978,0.9136732,358.4305
1.784575,9.611641,0.9251891,358.4131
1.795493,9.695593,0.9364253,358.4027
1.808577,9.757596,0.960135,358.3948
1.817931,9.809362,0.9684246,358.3939
1.829143,9.850057,0.9688077,358.4024
1.842056,9.869049,0.9736493,358.406
1.853053,9.873644,0.9699249,358.4192
1.862547,9.861309,0.9509451,358.4386
1.875033,9.877292,0.9062731,358.4736
1.885119,9.878287,0.8643547,358.4943
1.896766,9.894014,0.8178325,358.4948
1.908932,9.900847,0.7723867,358.4837
1.918679,9.891284,0.7257277,358.4569
1.929482,9.879081,0.6839511,358.451
1.942562,9.845375,0.6456276,358.5044
1.952008,9.844038,0.5867035,358.5641
1.963101,9.843606,0.5381738,358.6433
1.975582,9.819551,0.4982174,358.7178
1.985402,9.778357,0.4543133,358.7598
1.996368,9.715863,0.4310739,358.7851
2.009171,9.641802,0.4266858,358.7984
2.01917,9.555511,0.4649534,358.7816
2.030378,9.421515,0.5071279,358.7851
2.042923,9.231762,0.5827165,358.8102
2.052506,9.025304,0.6506248,358.8564
2.063689,8.761602,0.7378355,358.9189
2.076401,8.491258,0.8303048,359.0041
2.085923,8.199211,0.9121616,359.0628
2.097081,7.881819,1.02229,359.1372
2.109889,7.568513,1.129573,359.2021
2.119438,7.219545,1.241741,359.26
2.13083,6.922198,1.351763,359.3123
2.143538,6.634658,1.458237,359.322
2.153372,6.340983,1.555212,359.3304
2.16413,6.046783,1.645331,359.3074
2.177602,5.747173,1.739116,359.2961
2.186857,5.492818,1.820917,359.244
2.197474,5.196899,1.894279,359.2242
2.210637,4.903485,1.949508,359.2151
2.220175,4.638268,2.030167,359.1939
2.231027,4.401909,2.080724,359.1723
2.245015,4.127819,2.140857,359.1014
2.253903,3.852579,2.192665,359.0598
2.265117,3.561928,2.247244,359.0442
2.278401,3.309498,2.306918,359.049
2.287071,3.0642,2.365534,359.0431
2.298022,2.862009,2.444255,359.0208
2.310906,2.645357,2.50375,358.9915
2.320249,2.438517,2.551626,358.9778
2.331637,2.272505,2.578,358.9849
2.345145,2.095501,2.59713,358.9983
2.355325,1.975983,2.58908,359.0475
2.365135,1.883118,2.580909,359.0784
2.378115,1.839884,2.566323,359.1161
2.387551,1.838369,2.555322,359.1697
2.398924,1.887852,2.528184,359.2294
2.411369,1.983966,2.500679,359.2977
2.421134,2.118506,2.454886,359.3746
2.432297,2.314887,2.406207,359.484
2.44566,2.564411,2.348322,359.5781
2.454507,2.88136,2.280962,359.6645
2.466491,3.191543,2.21956,359.756
2.478516,3.533204,2.141512,359.8094
2.488315,3.878705,2.062566,359.8404
2.499207,4.234161,1.999599,359.8556
2.512132,4.607719,1.929655,359.8325
2.521611,5.009072,1.882987,359.8095
2.533118,5.433499,1.811815,359.7733
2.548045,5.936022,1.750729,359.7109
2.557227,6.408582,1.676405,359.6361
2.570458,6.880939,1.613177,359.5757
2.579632,7.310153,1.529295,359.5109
2.590642,7.727405,1.447544,359.4776
2.604265,8.146588,1.359124,359.4717
2.613085,8.587536,1.262656,359.4644
2.624351,9.022687,1.164529,359.4515
2.63725,9.430816,1.07282,359.406
2.646699,9.769889,0.9664004,359.362
2.658062,10.02934,0.8778303,359.3154
2.671245,10.18347,0.7602413,359.2746
2.680507,10.29588,0.6460317,359.2517
2.691735,10.40147,0.5456041,359.225
2.704711,10.50908,0.4270085,359.2343
2.714588,10.64572,0.3324354,359.2261
2.724961,10.78033,0.2331478,359.2338
2.738642,10.91258,0.1362849,359.2475
2.747181,10.99802,0.0431425,359.2599
2.758597,11.05513,-0.04748535,359.2897
2.77164,11.12636,-0.1318665,359.3161
2.780599,11.18351,-0.2011414,359.36
2.791997,11.24468,-0.2563477,359.3916
2.806054,11.31786,-0.31427,359.4286
2.814283,11.33613,-0.3426819,359.4713
2.82628,11.36087,-0.3840637,359.528
2.838265,11.34447,-0.4173889,359.5694
2.848148,11.35451,-0.4553528,359.6106
2.861041,11.35404,-0.4577637,359.6403
2.871602,11.37075,-0.4826965,359.6611
2.881456,11.41591,-0.4770508,359.6617
2.892442,11.46499,-0.4609985,359.6612
2.906024,11.48914,-0.4425659,359.662
2.914976,11.5316,-0.4241943,359.6573
2.92598,11.53943,-0.400177,359.6815
2.93883,11.54824,-0.3676147,359.7015
2.948171,11.55445,-0.3403931,359.7123
2.959348,11.5537,-0.3103027,359.7229
2.972059,11.57764,-0.2608643,359.7072
2.981485,11.61814,-0.2107544,359.6889
2.992864,11.64194,-0.1591797,359.6732
3.006244,11.66644,-0.08682251,359.6614
3.015342,11.70063,-0.02719116,359.6495
3.026509,11.7275,0.03932424,359.6376
3.03926,11.74943,0.0864905,359.6364
3.048878,11.76024,0.1396386,359.6255
3.060176,11.78442,0.1937489,359.621
3.072968,11.80694,0.2170293,359.6204
3.082938,11.83043,0.2622959,359.6155
3.093868,11.85126,0.2806813,359.6324
3.107035,11.88256,0.300244,359.6404
3.116668,11.90317,0.3248526,359.6498
3.127742,11.92687,0.315902,359.6552
3.140629,11.95295,0.3010216,359.6574
3.150455,11.98907,0.3019679,359.6574
3.161393,12.0235,0.2735518,359.6568
3.174015,12.04703,0.2593419,359.6573
3.184348,12.08333,0.2241901,359.6663
3.194789,12.10732,0.2007975,359.6868
3.207986,12.12183,0.1697513,359.72
3.217178,12.13216,0.1285192,359.7343
3.228367,12.13067,0.09693813,359.7461
3.241729,12.13651,0.06083518,359.7752
3.250872,12.14936,0.01636429,359.8098
3.261734,12.17135,-0.02767944,359.8476
3.27487,12.1837,-0.07263184,359.8803
3.284281,12.20853,-0.1199951,359.8784
3.296232,12.19485,-0.133606,359.877
3.30956,12.19895,-0.1659241,359.858
3.318083,12.19205,-0.1771545,359.8341
3.328905,12.18231,-0.181488,359.8449
3.342228,12.17343,-0.1919556,359.8532
3.35131,12.17777,-0.2029419,359.8916
3.363681,12.2028,-0.2081909,359.9082
3.374983,12.22096,-0.2298584,359.9382
3.384927,12.246,-0.2371521,359.9569
3.396015,12.26112,-0.2529602,359.9793
3.408683,12.28851,-0.2837219,359.9839
3.418283,12.28855,-0.3591614,-0.003362823
3.430092,12.29478,-0.4593811,0.02089623
3.441864,12.27364,-0.659729,0.04801347
3.452089,12.23667,-1.003174,0.07404446
3.463179,12.21765,-1.406494,0.1031888
3.475909,12.19596,-1.994659,0.08532754
3.485601,12.15971,-2.615234,0.07743646
3.496528,12.14351,-3.306061,0.0006425962
3.509996,12.15312,-4.114319,359.8901
3.51945,12.16278,-4.892334,359.7592
3.530137,12.18643,-5.699768,359.6099
3.542942,12.19328,-6.528809,359.4927
3.552207,12.18668,-7.48053,359.3952
3.563388,12.17691,-8.43454,359.3318
3.576101,12.15784,-9.47699,359.3361
3.585892,12.16617,-10.51077,359.3016
3.596784,12.17154,-11.55249,359.295
3.609858,12.20349,-12.62039,359.2287
3.619232,12.24272,-13.64185,359.1468
3.630611,12.30151,-14.64923,359.062
3.643775,12.40455,-15.63715,358.9758
3.653044,12.51544,-16.61557,358.8867
3.664005,12.66354,-17.561,358.8243
3.677041,12.82254,-18.48608,358.7891
3.686591,12.98983,-19.39453,358.7497
3.697464,13.16886,-20.25989,358.7038
3.710554,13.34686,-21.07028,358.6539
3.720267,13.53647,-21.82089,358.589
3.731016,13.72854,-22.52832,358.5224
3.744299,13.94096,-23.14386,358.4552
3.753409,14.14222,-23.66278,358.3965
3.764462,14.34046,-24.12,358.3489
3.77915,14.51799,-24.52768,358.3182
3.787145,14.6699,-24.87082,358.301
3.798352,14.79142,-25.03305,358.3433
3.811301,14.91677,-25.20743,358.3801
3.82056,15.00857,-25.33621,358.4451
3.831677,15.07612,-25.31976,358.5559
3.845667,15.15375,-25.25339,358.6642
3.854093,15.21935,-25.10086,358.7725
3.866429,15.28726,-24.90302,358.8752
3.87798,15.33176,-24.67261,358.9492
3.887455,15.36947,-24.38098,359.0395
3.898627,15.42144,-24.03372,359.0975
3.911259,15.45213,-23.61694,359.1561
3.92107,15.47292,-23.15475,359.2128
3.931945,15.50974,-22.66699,359.2608
3.945577,15.54474,-22.14706,359.3334
3.9543,15.57246,-21.58521,359.401
3.96557,15.60191,-21.01346,359.4681
3.978125,15.6528,-20.40912,359.5623
3.987728,15.70257,-19.80197,359.6683
3.998892,15.74137,-19.15753,359.8019
