time,x,y,z
0,358.1774,6.228936,359.8457
0.02,358.1774,6.228936,359.8457
0.3533334,358.1745,6.225204,359.852
0.373396,357.9622,6.27746,0.09157145
0.37961,357.8707,6.270422,0.05660263
0.3855962,357.8712,6.248542,0.08209494
0.3964693,357.8712,6.213651,0.1061729
0.4032134,357.8391,6.195486,0.11554
0.4145885,357.8187,6.160797,0.1316093
0.4253264,357.8179,6.138407,0.1442911
0.4366207,357.8339,6.127839,0.1591645
0.4477502,357.8892,6.115645,0.162134
0.4590186,357.9167,6.117297,0.1687416
0.4698241,357.9279,6.124631,0.1809625
0.4810881,357.9073,6.125104,0.1860412
0.4920676,357.8755,6.122817,0.1902591
0.503614,357.854,6.114532,0.175335
0.5144775,357.8503,6.128765,0.1603583
0.5255224,357.8777,6.149511,0.1244294
0.5367044,357.8983,6.163497,0.124192
0.5475222,357.8907,6.1832,0.1294558
0.5591425,357.8742,6.192559,0.1363108
0.5701052,357.8302,6.205811,0.1381639
0.581081,357.792,6.225238,0.1383811
0.59237,357.7688,6.241686,0.1479268
0.6270682,357.7652,6.251557,0.1448228
0.634326,357.7731,6.264832,0.1557795
0.6402663,357.812,6.268939,0.1952172
0.6480181,357.823,6.266121,0.2313667
0.659277,357.8065,6.263295,0.222623
0.6722101,357.819,6.252474,0.2146021
0.6816259,357.8364,6.238033,0.1829039
0.6927084,357.8578,6.22545,0.1616308
0.705933,357.8705,6.203012,0.1693686
0.7150507,357.8864,6.184065,0.1669764
0.7288522,357.8932,6.126372,0.1418742
0.7374865,357.8778,6.110416,0.1101095
0.7483079,357.8714,6.078969,0.1231102
0.7611445,357.851,6.052671,0.1311271
0.7710859,357.8547,6.052472,0.1248932
0.7819734,357.8584,6.055249,0.1123108
0.7945822,357.8797,6.052431,0.113241
0.8042613,357.8928,6.065415,0.1232811
0.815635,357.8935,6.087021,0.1432876
0.828748,357.8748,6.105441,0.1516596
0.8384403,357.8468,6.125232,0.1564947
0.8497812,357.8262,6.134488,0.1700425
0.8617991,357.8099,6.14493,0.1728271
0.8714877,357.809,6.147856,0.1871607
0.8823818,357.815,6.136,0.1999741
0.8952659,357.8076,6.126213,0.1901674
0.9048741,357.7967,6.111851,0.192054
0.9159569,357.8018,6.098578,0.1926908
0.9302232,357.8154,6.085018,0.1722233
0.9384278,357.8216,6.070916,0.1701702
0.949385,357.8577,6.060561,0.1494988
0.9619972,357.8764,6.056188,0.1374363
0.9717787,357.8796,6.045174,0.1161708
0.9827656,357.8829,6.026813,0.08955088
0.9958496,357.8658,6.021034,0.08074654
1.00552,357.8759,6.030591,0.08185032
1.016489,357.8927,6.028306,0.08782773
1.030035,357.9119,6.047027,0.1048073
1.03957,357.942,6.051912,0.1133639
1.049869,357.9463,6.053427,0.1260961
1.062901,357.9683,6.05204,0.1542128
1.072507,357.992,6.05339,0.1432677
1.083622,357.9903,6.06475,0.1548214
1.096224,358.0092,6.080208,0.1376708
1.106229,358.0096,6.083073,0.1266049
1.117275,358.0145,6.084957,0.1222873
1.130538,358.0471,6.075653,0.1356209
1.139587,358.0653,6.058221,0.1218048
1.150632,358.0695,6.058896,0.1068582
1.163557,358.0754,6.046333,0.08631795
1.173041,358.0559,6.03279,0.08854075
1.184104,358.0455,6.031205,0.08817732
1.197371,358.0439,6.029319,0.0882379
1.207313,358.0417,6.009218,0.09914164
1.217585,358.0328,6.008368,0.08742655
1.231046,358.0328,6.017137,0.07467421
1.240385,358.0204,6.013332,0.07384276
1.251213,358.0265,6.038818,0.0555364
1.264431,358.0381,6.054323,0.0714408
1.27389,358.0521,6.074601,0.06653253
1.28478,358.0515,6.088977,0.07651361
1.297177,358.0398,6.097518,0.08402996
1.307576,358.0377,6.102077,0.09126938
1.318228,358.0141,6.106011,0.08976533
1.330638,358.008,6.114503,0.08702079
1.340599,358.0131,6.117358,0.08097754
1.352826,358.0165,6.115456,0.07974334
1.364321,358.0443,6.098431,0.08774292
1.374308,358.0659,6.085958,0.09441324
1.385371,358.1088,6.063522,0.09533226
1.398446,358.1177,6.068182,0.09182087
1.407785,358.1423,6.053709,0.07183918
1.418618,358.1667,6.038657,0.05806029
1.431852,358.1788,6.03216,0.06456095
1.441099,358.2,6.047305,0.07288387
1.452161,358.2149,6.037038,0.08066238
1.464805,358.231,6.048744,0.07745175
1.474751,358.224,6.053874,0.07746028
1.485605,358.2342,6.064915,0.07536244
1.498611,358.2265,6.068232,0.07616881
1.508202,358.2267,6.064587,0.07582717
1.519181,358.2378,6.064826,0.08546692
1.532047,358.2494,6.058253,0.09051687
1.541556,358.2824,6.0534,0.07557829
1.55271,358.2871,6.049544,0.07239953
1.565578,358.3185,6.046821,0.05084777
1.575129,358.3339,6.043064,0.05551858
1.58628,358.3462,6.029919,0.06358249
1.600769,358.3608,6.018917,0.07865874
1.608523,358.3723,5.998819,0.08986311
1.619623,358.3805,5.996103,0.09761479
1.632275,358.4023,5.989025,0.07751203
1.642044,358.4122,5.993802,0.05534196
1.653399,358.4705,5.997397,0.03146102
1.666516,358.534,6.005304,0.02867499
1.675668,358.5995,5.994092,0.04428103
1.686698,358.6688,5.979456,0.0628463
1.700197,358.7256,5.960524,0.1091691
1.709355,358.781,5.942617,0.1194087
1.720329,358.8496,5.909772,0.1285716
1.73307,358.9389,5.883232,0.1550408
1.742727,359.0612,5.842652,0.1789145
1.753976,359.2329,5.834927,0.1892882
1.766284,359.4638,5.810078,0.2009349
1.776252,359.7174,5.79077,0.2192385
1.787314,0.02606935,5.759038,0.2512015
1.800058,0.4582127,5.729936,0.287141
1.809658,0.910033,5.697667,0.3227216
1.820983,1.338771,5.6851,0.3243169
1.833608,1.736806,5.693402,0.2883931
1.843315,2.061559,5.700569,0.2792263
1.85515,2.316274,5.720963,0.2643625
1.86691,2.571393,5.733752,0.2795932
1.876704,2.825435,5.758381,0.2617975
1.887877,3.110423,5.765395,0.2564282
1.900393,3.437697,5.788747,0.248245
1.910751,3.773216,5.797661,0.2426531
1.921226,4.131022,5.810146,0.2498441
1.93443,4.467831,5.816255,0.2630561
1.943566,4.786439,5.833911,0.279793
1.954823,5.079072,5.845197,0.317663
1.96798,5.353604,5.841794,0.330132
1.977338,5.5847,5.843937,0.311223
1.988154,5.700182,5.829476,0.2814173
2.001124,5.739705,5.823308,0.2481
2.011137,5.722366,5.802504,0.2141367
2.021813,5.654602,5.780734,0.2177102
2.034724,5.609692,5.740489,0.2146984
2.044477,5.584238,5.714587,0.2123987
2.05524,5.582953,5.674577,0.2047826
2.068463,5.593691,5.645875,0.1988462
2.078105,5.605135,5.618049,0.1996833
2.088921,5.622673,5.600091,0.2089833
2.10176,5.633546,5.573186,0.2316207
2.111457,5.673461,5.551551,0.2431093
2.122211,5.737285,5.537785,0.2756063
2.136045,5.845913,5.516201,0.2875874
2.144762,5.988196,5.493132,0.2868653
2.15573,6.161751,5.460854,0.3005315
2.168643,6.354571,5.433826,0.2883713
2.178102,6.532278,5.404094,0.3068628
2.189537,6.697587,5.382779,0.3185882
2.202326,6.864227,5.339951,0.3106363
2.212018,7.030735,5.311903,0.3106531
2.222985,7.209324,5.27809,0.305788
2.23591,7.365735,5.248099,0.2754271
2.245692,7.440459,5.21768,0.2499493
2.256377,7.485504,5.189154,0.2347152
2.269722,7.470262,5.166183,0.2373057
