time,x,y,z
0,355.0838,1.763272,355.3763
0.02,355.0838,1.763272,355.3763
0.3392516,355.0789,1.738212,355.3797
0.3582807,355.1913,2.647835,353.7395
0.3715906,355.155,2.674822,353.6884
0.3897149,355.1297,2.693162,353.6895
0.4061265,355.1154,2.694065,353.7045
0.4120845,355.0987,2.686005,353.7245
0.4226019,355.0831,2.679075,353.7469
0.4339972,355.0764,2.685446,353.7563
0.4451083,355.0658,2.684311,353.7513
0.4564092,355.0534,2.678354,353.7437
0.4674773,355.0431,2.673933,353.7253
0.4787572,355.0193,2.667444,353.7136
0.4899798,355.0042,2.668205,353.7046
0.500876,354.9947,2.663398,353.695
0.513133,354.9668,2.654547,353.6948
0.5230648,354.963,2.65395,353.6756
0.5338997,354.9588,2.654081,353.6661
0.5453503,354.9613,2.669552,353.6555
0.5561041,354.9459,2.67619,353.6533
0.5674568,354.9438,2.695612,353.6393
0.5790128,354.94,2.71364,353.6351
0.5902936,354.9356,2.741776,353.6354
0.600872,354.9333,2.769531,353.6353
0.6122956,354.923,2.788632,353.6292
0.6271697,354.935,2.811687,353.627
0.6348025,354.9481,2.824877,353.6383
0.6458472,354.9622,2.840671,353.6421
0.6593479,354.97,2.854328,353.6373
0.6682153,354.9762,2.865449,353.6357
0.6790211,354.9879,2.872688,353.6342
0.6929278,354.9983,2.893301,353.6271
0.7015152,354.9975,2.886854,353.6184
0.7124727,354.9932,2.903839,353.6166
0.7249262,354.9932,2.895724,353.6111
0.7350776,354.9938,2.883019,353.632
0.7485573,355.0097,2.872672,353.6476
0.7572709,355.0218,2.870808,353.6448
0.7682495,355.0358,2.85655,353.6377
0.7809266,355.0493,2.859749,353.6114
0.7913129,355.0612,2.848166,353.6089
0.8020958,355.0907,2.830334,353.6015
0.8143265,355.1135,2.81398,353.6016
0.8242086,355.1298,2.802775,353.6035
0.8360525,355.1417,2.777854,353.6089
0.8480154,355.162,2.758249,353.623
0.8577014,355.1603,2.762377,353.616
0.8689329,355.1524,2.735853,353.6256
0.8816698,355.1496,2.727767,353.6415
0.8916244,355.149,2.714778,353.6577
0.902459,355.1462,2.705153,353.6536
0.9154357,355.1486,2.690959,353.648
0.9250279,355.1439,2.672025,353.6601
0.9361257,355.1495,2.651024,353.6505
0.9493299,355.1422,2.642615,353.6497
0.9586726,355.1401,2.613839,353.6533
0.9694937,355.1534,2.614549,353.6465
0.9823905,355.1566,2.594763,353.6242
0.9917072,355.1821,2.573761,353.6368
1.002928,355.1903,2.57184,353.638
1.016035,355.2078,2.545625,353.6341
1.025803,355.2375,2.542707,353.6156
1.036475,355.2584,2.533989,353.6097
1.049499,355.268,2.525355,353.6086
1.059072,355.287,2.510503,353.6196
1.070179,355.2909,2.496521,353.636
1.082795,355.3051,2.472113,353.66
1.092802,355.3202,2.465739,353.6721
1.10352,355.3269,2.438115,353.6919
1.116442,355.3332,2.424911,353.6998
1.126087,355.3346,2.413562,353.7011
1.137156,355.3402,2.383527,353.6869
1.150184,355.356,2.351851,353.6846
1.159644,355.3627,2.317561,353.6766
1.170814,355.3683,2.298812,353.6728
1.183833,355.3815,2.269829,353.6523
1.193303,355.3974,2.24998,353.6336
1.203987,355.4194,2.215777,353.6277
1.217182,355.4391,2.194506,353.6092
1.226624,355.4511,2.1665,353.5992
1.237737,355.4625,2.151585,353.5891
1.250922,355.4695,2.130582,353.5912
1.260313,355.4795,2.108306,353.6037
1.271487,355.4813,2.091527,353.6087
1.283895,355.4897,2.079647,353.6122
1.293656,355.5001,2.062543,353.6223
1.304718,355.5142,2.056641,353.6251
1.317342,355.5149,2.052184,353.63
1.327345,355.5194,2.053421,353.6317
1.339176,355.5303,2.052868,353.623
1.351221,355.5256,2.051583,353.6124
1.360922,355.5278,2.062208,353.6105
1.371695,355.5323,2.073989,353.6148
