time,x,y,z
0,16.90275,4.083453,359.7079
0.02,16.90275,4.083453,359.7079
0.3533334,17.31531,4.147949,359.5669
0.3720261,12.60717,2.378853,2.926971
0.3795139,15.09599,0.6653189,2.162516
0.3859259,15.17092,0.5787421,2.136145
0.3969756,15.26292,0.4849433,2.08691
0.4045225,15.36818,0.4173631,2.079157
0.4157868,15.42052,0.3445701,2.020863
0.4269141,15.48572,0.2653956,1.90431
0.4379209,15.53372,0.1903009,1.855818
0.4490074,15.53256,0.1461007,1.824834
0.4602014,15.55278,0.1245025,1.779922
0.4713259,15.5933,0.08765715,1.753424
0.4825359,15.64232,0.04332212,1.686197
0.4938873,15.71104,0.02135689,1.632214
0.5048505,15.73467,0.01139731,1.659896
0.5158651,15.76367,0.05085558,1.665255
0.5271201,15.7876,0.0729759,1.684199
0.5377186,15.8126,0.08412568,1.676774
0.5491872,15.83108,0.05386147,1.651955
0.5602742,15.83876,0.01984904,1.625892
0.5716314,15.8718,-0.02603149,1.594181
0.5823416,15.9116,-0.09637451,1.545113
0.5960196,15.95732,-0.1491394,1.516307
0.6045554,16.01086,-0.1891479,1.504961
0.6301073,16.09869,-0.2573853,1.475059
0.6380544,16.12688,-0.298645,1.460473
0.649155,16.15624,-0.3578796,1.446112
0.6627882,16.17807,-0.3981934,1.46244
0.6716051,16.20677,-0.4558716,1.483422
0.6852032,16.20476,-0.4963379,1.529888
0.693918,16.19743,-0.5039063,1.624324
0.7050101,16.16466,-0.4742126,1.708951
0.7189516,16.14037,-0.4128418,1.708732
0.7277887,16.09583,-0.3064575,1.833507
0.7384765,16.0082,-0.1222839,2.029853
0.751244,15.86519,0.05743159,2.181295
0.7612422,15.76898,0.2335699,2.252721
0.7721591,15.66602,0.3900497,2.163518
0.7848389,15.59044,0.4821782,2.034322
0.7943251,15.53664,0.5274898,1.989012
0.8054009,15.47349,0.5270905,1.995126
0.8185979,15.39905,0.4583991,2.017249
0.8277928,15.33526,0.3620357,2.008747
0.8390208,15.32546,0.2747577,1.948381
0.8536555,15.33785,0.1965606,1.877824
0.8619012,15.37375,0.1167336,1.83487
0.8730559,15.43546,0.04163409,1.803044
0.8858832,15.53047,-0.002936544,1.781718
0.8952374,15.64839,-0.03265381,1.741917
0.9061922,15.77644,-0.02957153,1.69948
0.9199324,15.94172,0.01883809,1.616251
0.9286638,16.111,0.1090082,1.516305
0.9397689,16.25512,0.2129845,1.426077
0.9523287,16.39366,0.3488865,1.356249
0.9618605,16.53253,0.488761,1.309587
0.9730458,16.65518,0.6596214,1.287225
0.985979,16.81185,0.8546241,1.223121
0.9957652,16.96844,1.044628,1.166542
1.006438,17.13062,1.22701,1.096581
1.020205,17.33301,1.424364,1.077071
1.028957,17.5569,1.583557,1.054469
