time,x,y,z
0,355.8404,26.19824,0.7527035
0.02,355.8404,26.19824,0.7527035
0.342772,355.8352,26.20147,0.74251
0.3609531,1.073875,9.221766,0.1484461
0.3676223,2.686117,4.329865,359.4132
0.3736374,2.72139,4.124177,359.4525
0.3795639,2.796898,3.926835,359.4255
0.3909075,2.805155,3.807554,359.6532
0.4025108,3.250152,3.560989,359.579
0.4132372,3.110314,3.511965,359.2829
0.4238687,3.14125,3.420597,359.229
0.435066,3.218944,3.348142,359.132
0.4464177,3.331184,3.304353,359.0302
0.4574453,3.396978,3.274541,358.9306
0.4690076,3.44818,3.262526,358.8517
0.4799339,3.463402,3.250196,358.7754
0.4909822,3.524264,3.248992,358.7052
0.5025424,3.544734,3.266532,358.6771
0.5142992,3.552104,3.292489,358.6201
0.524897,3.53661,3.329839,358.5822
0.5359426,3.525705,3.370056,358.559
0.5472547,3.51119,3.417912,358.5459
0.5580541,3.523087,3.454312,358.5339
0.5700432,3.528375,3.478728,358.5318
0.5804989,3.542173,3.504011,358.5259
0.5914192,3.560083,3.530615,358.5611
0.6027024,3.562023,3.515946,358.5937
0.6174389,3.567494,3.478229,358.6404
0.6257778,3.548413,3.437095,358.7049
0.6495504,3.496747,3.354857,358.8434
0.6585789,3.49079,3.329064,358.8994
0.6696052,3.471917,3.294954,358.9413
0.6831017,3.487167,3.279064,358.9633
0.6920133,3.493568,3.252614,358.9739
0.7032848,3.523039,3.237465,358.9926
0.7161602,3.573776,3.222757,358.9886
0.7253742,3.616797,3.217248,358.9991
0.7365311,3.662744,3.234348,358.9943
0.7492645,3.727099,3.274239,358.981
0.758859,3.796342,3.318433,358.9659
0.7700879,3.846664,3.37439,358.9687
0.7821625,3.900947,3.447402,358.9658
0.7922745,3.962078,3.513725,358.9672
0.8032411,3.988454,3.596794,358.9696
0.8157794,4.035701,3.667909,358.9661
0.8253565,4.063981,3.692129,358.9645
0.8372942,4.096417,3.684183,358.969
0.8493196,4.13583,3.626605,358.9834
0.8589265,4.191452,3.545125,358.9987
0.8719539,4.245687,3.43966,359.0022
0.8815815,4.300732,3.300068,359.0002
0.8926358,4.359493,3.141377,358.9895
0.9055644,4.436979,2.957344,358.9807
0.9150887,4.513987,2.764662,358.9815
0.9263458,4.592607,2.556784,358.9663
0.9393051,4.65845,2.349652,358.9526
0.9484979,4.74027,2.125578,358.9495
0.9596111,4.822648,1.905175,358.9413
0.9730529,4.923786,1.673774,358.9029
0.9819266,4.999156,1.453513,358.9057
0.9930086,5.101982,1.234247,358.8705
1.005686,5.206954,1.009859,358.8441
1.015471,5.305253,0.8052818,358.8261
1.026636,5.412611,0.5946887,358.8
1.040493,5.506516,0.3912086,358.7643
1.049359,5.601428,0.2023114,358.7029
1.059995,5.694619,-0.001032365,358.6414
1.072743,5.781039,-0.1876221,358.5811
1.082485,5.860631,-0.3811035,358.5287
1.093537,5.929402,-0.536438,358.4727
1.106135,5.990469,-0.7021484,358.3972
1.116187,6.032738,-0.8599243,358.3347
1.127263,6.066541,-1.010498,358.2406
1.141019,6.107821,-1.14679,358.1795
1.149546,6.156533,-1.270264,358.1079
1.160842,6.198407,-1.396942,358.0503
1.174165,6.234055,-1.511902,358.0035
1.18366,6.273676,-1.632874,357.956
1.194445,6.307832,-1.746948,357.9364
1.207517,6.324106,-1.871552,357.922
1.216738,6.349099,-1.989899,357.915
1.227682,6.375176,-2.10968,357.8993
1.240553,6.363443,-2.22821,357.8593
1.250142,6.342941,-2.364258,357.8234
1.261346,6.285566,-2.512573,357.7753
1.274119,6.206048,-2.677795,357.7393
1.283945,6.141783,-2.852905,357.6974
1.29472,6.080804,-3.027405,357.6571
1.307651,6.04407,-3.198822,357.6119
1.317107,6.007804,-3.379272,357.5684
1.328124,5.989983,-3.572845,357.5456
1.341624,5.975838,-3.773712,357.5281
1.350568,5.957676,-3.986328,357.5248
1.361681,5.948908,-4.208405,357.524
1.374603,5.951799,-4.436005,357.5192
1.384399,5.983397,-4.667206,357.4908
1.395371,6.043508,-4.900269,357.4467
1.408203,6.136033,-5.128387,357.4187
1.417835,6.232083,-5.372284,357.3774
1.428853,6.310548,-5.61499,357.326
1.441637,6.42126,-5.862427,357.243
1.451396,6.500359,-6.117188,357.1253
1.462489,6.560711,-6.37323,357.0127
1.477251,6.666048,-6.619202,356.8747
1.484599,6.682174,-6.871674,356.792
1.49573,6.764238,-7.120605,356.714
1.508578,6.850763,-7.364441,356.6355
1.5184,6.959545,-7.613403,356.5954
1.529443,7.088499,-7.817413,356.5581
1.542357,7.246477,-8.022461,356.5503
1.551923,7.451468,-8.209564,356.5333
1.562858,7.684703,-8.383087,356.5425
1.575749,7.940583,-8.551819,356.5356
1.586382,8.245124,-8.714203,356.5071
1.596589,8.584061,-8.810455,356.5531
1.608858,8.94597,-8.902649,356.601
1.619011,9.303829,-8.985199,356.649
1.630522,9.650371,-9.041321,356.7001
1.642775,10.04124,-9.069733,356.7537
1.65227,10.42739,-9.11142,356.7933
1.663525,10.77916,-9.177216,356.8178
1.677063,11.12693,-9.24585,356.8416
1.685778,11.47069,-9.314636,356.8645
1.696893,11.78656,-9.382111,356.8744
1.710988,12.09504,-9.475189,356.8645
1.719179,12.4077,-9.590942,356.8424
1.730313,12.7257,-9.699829,356.83
1.743235,13.07382,-9.835571,356.821
1.752715,13.45333,-9.951843,356.8023
1.763801,13.8593,-10.06882,356.7404
1.776758,14.2982,-10.20474,356.6942
1.786312,14.7809,-10.2637,356.681
1.797386,15.26952,-10.37479,356.5718
1.810633,15.7861,-10.42981,356.4796
1.81986,16.26117,-10.4726,356.4112
1.831062,16.74083,-10.51907,356.3376
1.844544,17.18098,-10.50198,356.3023
1.853794,17.6133,-10.47159,356.2867
1.864564,18.00412,-10.39499,356.2983
1.877132,18.3845,-10.27139,356.3536
1.886839,18.73925,-10.16928,356.388
1.897877,19.09362,-10.02414,356.5116
1.910823,19.47168,-9.883026,356.6279
1.920296,19.81253,-9.697357,356.7578
1.931367,20.15009,-9.494324,356.873
1.944245,20.43831,-9.251465,357.0439
1.953812,20.74213,-9.009613,357.1994
1.964882,21.04116,-8.741821,357.3745
1.977626,21.32332,-8.436401,357.576
1.987026,21.66362,-8.139923,357.7965
1.998366,22.03597,-7.835938,357.9964
2.011001,22.40927,-7.548706,358.2064
2.020854,22.76291,-7.293915,358.3993
2.032245,23.09912,-7.066772,358.5169
2.045079,23.42816,-6.827148,358.7608
2.054365,23.74985,-6.650024,358.8654
2.065568,24.0017,-6.4758,358.9242
2.078288,24.22665,-6.324615,358.9861
2.088474,24.45912,-6.194244,359.0295
2.098987,24.7087,-6.086121,359.0648
2.112325,24.93442,-5.972351,359.0761
2.121485,25.18732,-5.860687,359.1175
2.133077,25.52213,-5.727539,359.0749
2.145442,25.78152,-5.640259,359.1289
2.154867,26.05244,-5.537872,359.1599
2.166184,26.36355,-5.407501,359.2284
2.178767,26.64795,-5.2883,359.2754
2.188514,26.9393,-5.154205,359.3617
2.199468,27.21154,-5.03952,359.4497
2.212664,27.47582,-4.908936,359.5396
2.222318,27.70875,-4.777191,359.6177
2.23301,27.92818,-4.659454,359.7009
2.245988,28.14298,-4.554779,359.7646
2.255447,28.37104,-4.450745,359.8334
2.266606,28.60347,-4.382996,359.8987
2.27979,28.84949,-4.292999,359.9801
2.28893,29.07798,-4.211426,0.08799816
2.300205,29.40158,-4.196167,0.1149929
2.313367,29.5224,-4.134491,0.1006187
2.322624,29.68763,-4.10498,0.1783121
2.333545,29.89367,-4.102417,0.1917112
2.347407,30.12581,-4.091309,0.2277494
2.355963,30.33842,-4.071808,0.291254
2.367053,30.60567,-4.075439,0.3486914
2.381086,30.87514,-4.03125,0.4220561
2.389357,31.17215,-3.977356,0.5028194
2.400525,31.47712,-3.895447,0.6053749
2.413626,31.79642,-3.779633,0.7189981
2.4232,32.1176,-3.651642,0.8532684
2.434315,32.45147,-3.533447,0.9381408
2.446748,32.77849,-3.406036,1.04645
2.456523,33.10905,-3.258209,1.16361
2.467589,33.46249,-3.124451,1.241663
2.481278,33.81973,-2.975342,1.33557
2.489893,34.21284,-2.831879,1.434255
2.501004,34.6294,-2.698151,1.530081
2.514243,35.0901,-2.57251,1.658166
2.523501,35.56359,-2.442169,1.804625
2.534559,36.02226,-2.349518,1.919133
2.547652,36.45244,-2.247711,2.026241
2.557411,36.87251,-2.154205,2.172708
2.568286,37.27405,-2.074554,2.186576
2.581077,37.65809,-1.99707,2.264395
2.590444,38.08944,-1.977417,2.321142
2.601723,38.5401,-1.948547,2.381857
2.614337,39.00649,-1.946655,2.425097
2.624058,39.46824,-1.932739,2.470636
2.635104,39.95138,-1.93634,2.493424
2.647949,40.47628,-1.95459,2.48111
2.658086,40.98318,-1.985779,2.443309
2.668889,41.46601,-2.029205,2.417631
2.681399,41.93289,-2.070526,2.359368
2.69125,42.36737,-2.135925,2.299321
2.702049,42.76916,-2.179749,2.255298
2.714913,43.13237,-2.200104,2.25677
2.724602,43.45993,-2.180817,2.268709
2.735803,43.76862,-2.113556,2.316632
2.749328,44.04708,-2.044891,2.34426
2.758009,44.26,-1.957947,2.388956
2.769216,44.3644,-1.800537,2.488996
2.782768,44.50719,-1.657227,2.558016
2.791949,44.66195,-1.459381,2.669755
2.803271,44.82705,-1.273804,2.789995
2.816607,45.00209,-1.090668,2.912673
2.825213,45.18741,-0.9222717,3.04281
2.836339,45.37892,-0.7731018,3.17071
2.850776,45.58831,-0.6651611,3.291509
2.858958,45.79089,-0.5749817,3.412868
2.870054,45.98562,-0.5064087,3.528182
2.883476,46.16994,-0.4891663,3.58675
2.892481,46.34114,-0.4832458,3.650995
2.903461,46.49261,-0.5138245,3.666049
2.916618,46.5955,-0.5915527,3.638851
2.926067,46.70525,-0.6868896,3.586959
2.939409,46.74214,-0.80896,3.479195
2.94814,46.77128,-0.91922,3.371073
2.959478,46.76917,-1.057251,3.215849
2.972479,46.74067,-1.194855,3.048545
2.981588,46.74181,-1.311462,2.919412
2.992801,46.74387,-1.428833,2.779445
3.005784,46.75057,-1.546936,2.652046
3.015296,46.72759,-1.639496,2.545506
3.026387,46.6978,-1.729553,2.434237
3.039328,46.65151,-1.808105,2.356021
3.048722,46.58536,-1.842529,2.296583
3.059661,46.508,-1.87851,2.234076
3.072638,46.437,-1.868042,2.195218
3.082536,46.35231,-1.86969,2.161746
3.093399,46.2572,-1.878357,2.146776
3.106138,46.14912,-1.843628,2.165567
3.116643,46.03559,-1.85141,2.150038
3.12749,45.90087,-1.841797,2.163108
3.140348,45.74717,-1.849457,2.157056
3.150065,45.57941,-1.883087,2.125197
3.16123,45.37719,-1.928101,2.105587
3.173939,45.12594,-1.98645,2.074576
3.183864,44.80073,-2.082611,2.041157
3.195138,44.42275,-2.248505,1.971882
3.207671,44.05128,-2.380768,1.911109
3.217236,43.65725,-2.55899,1.81732
3.228226,43.21494,-2.758545,1.716591
3.241296,42.78732,-2.949982,1.636817
3.250695,42.29501,-3.187317,1.517972
3.26175,41.75709,-3.443787,1.388863
3.275337,41.16779,-3.719086,1.261147
3.284399,40.57974,-3.97525,1.165422
3.295613,39.93554,-4.251099,1.080627
