time,x,y,z
0,18.48058,-0.7781982,357.3699
0.02,18.48058,-0.7781982,357.3699
0.3430376,18.45392,-0.81427,357.3267
0.3636787,19.07662,-2.869781,356.2468
0.3700573,19.14003,-2.562195,356.1737
0.3782818,19.16665,-2.587311,356.1689
0.3897738,19.15549,-2.58786,356.1795
0.400735,19.15096,-2.61087,356.1799
0.4119247,19.14422,-2.616272,356.1821
0.4227633,19.16217,-2.633209,356.176
0.4342121,19.17183,-2.633881,356.1602
0.4452318,19.17879,-2.6474,356.1205
0.4565559,19.18714,-2.632813,356.1046
0.467563,19.19255,-2.640045,356.0917
0.4788943,19.20096,-2.641754,356.0778
0.4898464,19.20447,-2.630951,356.0941
0.5016242,19.21776,-2.619171,356.1122
0.5124192,19.2201,-2.614258,356.1131
0.5246843,19.21694,-2.608826,356.109
0.5350168,19.20131,-2.596375,356.0901
0.5459284,19.17336,-2.572571,356.0702
0.5569097,19.1567,-2.553131,356.0429
0.5685228,19.14544,-2.539551,356.0076
0.5798334,19.14283,-2.536621,355.9669
0.5893802,19.13999,-2.536163,355.9539
0.6003041,19.14609,-2.537964,355.9101
0.6141422,19.18688,-2.554688,355.8737
0.6227199,19.21133,-2.554871,355.8393
0.6470249,19.24629,-2.595947,355.7121
0.6564185,19.25895,-2.602081,355.6436
0.6673,19.2629,-2.611359,355.5784
0.680609,19.25783,-2.617615,355.5175
0.6896985,19.22734,-2.613037,355.4564
0.7007387,19.20161,-2.620178,355.4001
0.7140047,19.14845,-2.609222,355.343
0.7232144,19.10785,-2.598511,355.2837
0.7343122,19.04344,-2.586761,355.231
0.7470539,18.96313,-2.583405,355.1678
0.7568603,18.88354,-2.573059,355.0844
0.7675492,18.81808,-2.560272,354.9643
0.7807047,18.71306,-2.547394,354.8251
0.7902704,18.60484,-2.555847,354.6652
0.8011423,18.49616,-2.553467,354.488
0.8141057,18.37947,-2.57132,354.3181
0.8237505,18.31171,-2.579193,354.1321
0.8347453,18.20905,-2.593109,353.9676
0.8480696,18.07872,-2.585785,353.7953
0.8573256,17.96075,-2.569061,353.6319
0.8683471,17.86571,-2.584961,353.4798
0.8812571,17.7536,-2.556183,353.3241
0.8919808,17.66112,-2.57016,353.1449
0.9038472,17.57384,-2.550415,353.0227
0.9131738,17.44907,-2.556671,352.9003
0.924445,17.343,-2.551697,352.8199
0.9379325,17.25145,-2.55658,352.7745
0.9466714,17.19627,-2.572235,352.7537
0.95771,17.17248,-2.591431,352.75
0.9707522,17.18344,-2.636505,352.7473
0.9800589,17.19666,-2.665863,352.7383
0.9912066,17.20874,-2.691681,352.7499
1.00431,17.1929,-2.696503,352.7376
1.014058,17.1666,-2.699951,352.7332
1.024963,17.12919,-2.691528,352.7103
1.037628,17.07249,-2.659576,352.7141
1.047178,16.98897,-2.620453,352.7179
1.058267,16.89313,-2.581604,352.7141
1.071428,16.8147,-2.523865,352.7505
1.080637,16.75115,-2.472382,352.7931
1.091874,16.6952,-2.444183,352.8211
1.104716,16.64541,-2.402374,352.8721
1.114504,16.58655,-2.348755,352.9017
1.125716,16.54767,-2.297852,352.9326
1.138231,16.50504,-2.243652,352.9876
1.147711,16.45326,-2.191345,353.0511
1.158861,16.41145,-2.132355,353.1001
1.172351,16.40734,-2.092285,353.1755
1.181354,16.30495,-2.026001,353.2432
1.192411,16.19798,-1.958374,353.3052
1.20541,16.09527,-1.900208,353.375
1.214802,16.0066,-1.830902,353.4053
1.225856,15.94601,-1.768036,353.4456
1.239331,15.91065,-1.711243,353.4809
1.248657,15.89653,-1.662384,353.5146
1.259355,15.94791,-1.639771,353.5406
1.273309,15.99755,-1.630554,353.5708
1.28205,16.08275,-1.630798,353.5785
1.292769,16.20928,-1.644409,353.5868
1.306233,16.32873,-1.670959,353.5807
1.315027,16.46049,-1.706787,353.5773
1.326277,16.5631,-1.760101,353.5854
1.339578,16.65487,-1.830658,353.5865
1.348829,16.70935,-1.931,353.5999
1.359956,16.72572,-2.040344,353.6207
1.373297,16.75228,-2.140686,353.6496
1.382292,16.74701,-2.26825,353.6664
1.39436,16.75223,-2.387177,353.6882
1.406481,16.77119,-2.520142,353.7081
1.416083,16.75644,-2.647461,353.7176
1.426793,16.73759,-2.755707,353.7458
1.440176,16.69578,-2.865112,353.7715
1.449317,16.68751,-2.96637,353.7876
1.460382,16.69741,-3.057678,353.773
1.473344,16.73065,-3.15683,353.7783
1.482733,16.76688,-3.259674,353.7564
1.493968,16.80845,-3.362,353.7182
