time,x,y,z
0,18.33511,18.97686,358.3251
0.02,18.33511,18.97686,358.3251
0.3424794,18.33667,18.89058,358.3713
0.3620982,18.1299,-64.10187,340.6053
0.368342,24.51657,-59.56818,348.6976
0.3734469,24.64559,-59.32623,348.9642
0.3785354,24.76274,-59.05328,349.2108
0.3904051,24.82485,-58.77753,349.4463
0.4008119,24.86587,-58.49997,349.6684
0.4124987,24.90234,-58.21951,349.8748
0.422611,24.93217,-57.9408,350.069
0.4340622,24.92601,-57.67706,350.2632
0.4451507,24.91401,-57.40918,350.4054
0.4562326,24.8758,-57.14716,350.5238
0.4674323,24.8444,-56.8826,350.644
0.4785433,24.79572,-56.63962,350.7407
0.4897872,24.74479,-56.40448,350.8304
0.5010687,24.68179,-56.19797,350.9025
0.512037,24.60979,-55.99805,350.9504
0.5233181,24.5442,-55.79404,350.9683
0.5343922,24.45577,-55.57349,350.9707
0.5457749,24.35694,-55.34625,350.9678
0.5566113,24.25776,-55.13602,350.9995
0.5678122,24.12028,-54.92657,351.0602
0.5797123,23.96204,-54.72311,351.1188
0.5901431,23.81127,-54.50851,351.185
0.5999985,23.63081,-54.2821,351.2182
0.6111937,23.42947,-54.04568,351.2499
0.6244795,23.22719,-53.81952,351.2737
0.6338896,23.02203,-53.60904,351.2674
0.6581646,22.60054,-53.21002,351.2157
0.6669719,22.37487,-53.03738,351.1811
0.6781992,22.16064,-52.8884,351.1175
0.6913195,21.96999,-52.73712,351.0207
0.7004995,21.75944,-52.6152,350.8788
0.711722,21.55768,-52.4957,350.7339
0.7246957,21.34888,-52.38351,350.5629
0.7338161,21.11639,-52.28824,350.3671
0.7449428,20.90752,-52.17819,350.1487
0.7578708,20.68603,-52.07285,349.9133
0.7675222,20.49287,-51.96478,349.6503
0.778739,20.28388,-51.84625,349.4106
0.7920465,20.09491,-51.74765,349.1785
0.8007454,19.88884,-51.64371,348.9703
0.8120322,19.71574,-51.54202,348.7426
0.8246703,19.55356,-51.39932,348.5285
0.8345888,19.41197,-51.25754,348.2896
0.8458939,19.29363,-51.08777,348.0617
0.8586347,19.17865,-50.90417,347.8281
0.8679697,19.07058,-50.70001,347.6071
0.8791096,18.94595,-50.47836,347.3548
0.8935733,18.85102,-50.21588,347.0964
0.9015853,18.75242,-49.91718,346.8146
0.9127057,18.68282,-49.58725,346.5264
0.9257445,18.61962,-49.23254,346.2282
0.9351435,18.55331,-48.86066,345.9504
0.9462315,18.50589,-48.46988,345.6771
0.9594777,18.47925,-48.08148,345.4396
0.9688724,18.46629,-47.66287,345.2368
0.9797837,18.44539,-47.24902,345.1097
0.992785,18.46017,-46.82788,345.0573
1.002197,18.47844,-46.43378,345.0345
1.0131,18.53135,-46.02014,345.0849
1.026177,18.57484,-45.62125,345.1452
1.03565,18.64351,-45.21246,345.1871
1.049349,18.72748,-44.78583,345.2542
1.058102,18.83823,-44.36139,345.323
1.069699,18.93748,-43.9382,345.3985
1.082052,19.08965,-43.48572,345.5451
1.091646,19.25492,-43.01984,345.7105
1.102737,19.43549,-42.54688,345.8894
1.115923,19.61262,-42.06122,346.0716
1.125211,19.82393,-41.5621,346.2539
1.136129,20.01879,-41.05139,346.4456
1.149073,20.22893,-40.52744,346.6397
1.15867,20.4507,-39.94653,346.8618
1.169707,20.66355,-39.38986,347.0875
1.182592,20.89101,-38.81171,347.3291
1.192103,21.16775,-38.18817,347.5897
1.203885,21.44077,-37.56631,347.8172
1.216196,21.74286,-36.90424,348.0627
1.22562,22.01835,-36.24951,348.3224
1.236869,22.26253,-35.58078,348.6197
1.249823,22.49019,-34.91,348.983
1.259029,22.66844,-34.22855,349.4482
1.270118,22.78288,-33.56293,349.8968
1.283608,22.8828,-32.87021,350.3744
1.292485,23.03293,-32.14761,350.8418
1.303683,23.18572,-31.34344,351.2989
1.317215,23.37302,-30.51794,351.7428
1.326054,23.50826,-29.66968,352.158
1.337528,23.59073,-28.78973,352.5612
1.350131,23.62987,-27.96683,352.9614
1.359447,23.56907,-27.15839,353.3549
1.370743,23.50723,-26.33801,353.7744
1.383856,23.47164,-25.56097,354.1953
1.394525,23.43748,-24.79517,354.5605
1.404705,23.44576,-24.0307,354.9049
1.416952,23.42873,-23.32822,355.1692
1.426689,23.45893,-22.66354,355.4358
1.437943,23.41883,-22.08408,355.6304
1.450923,23.40056,-21.52078,355.8597
1.460269,23.31289,-21.04422,356.0569
1.471259,23.25312,-20.56308,356.2745
1.484651,23.22313,-20.08002,356.4669
1.493648,23.12927,-19.66757,356.6179
1.504754,22.99978,-19.22559,356.7735
1.517849,22.86483,-18.76947,356.9312
1.527234,22.77396,-18.32919,357.0799
1.538321,22.63719,-17.90472,357.2121
1.551522,22.5598,-17.45047,357.3578
1.560706,22.50318,-17.048,357.4637
1.571646,22.44225,-16.64932,357.5293
1.58559,22.41965,-16.22076,357.5401
1.594366,22.401,-15.78854,357.5782
1.605517,22.41316,-15.32166,357.6342
1.617978,22.41163,-14.86295,357.6775
1.627557,22.41789,-14.41989,357.7517
1.638786,22.45613,-13.93152,357.8691
1.651673,22.49846,-13.42401,357.9845
1.661216,22.53708,-12.9534,358.0877
1.672131,22.58212,-12.50238,358.196
1.685103,22.69521,-11.98987,358.3535
1.694617,22.78525,-11.4855,358.527
1.706301,22.87873,-10.98367,358.6726
1.719009,23.04137,-10.48358,358.8776
1.728106,23.19777,-9.956665,359.0685
1.739308,23.44034,-9.407379,359.2821
1.75247,23.63309,-8.843689,359.4666
1.762195,23.9776,-8.205841,359.6703
1.772911,24.27608,-7.557343,359.8416
1.78576,24.77323,-6.773468,359.9901
1.795365,25.19469,-5.972992,0.1804531
1.806286,25.6779,-5.09494,0.2042152
1.819346,26.25989,-4.092468,0.372512
1.829248,26.82303,-3.046295,0.4672893
1.83977,27.18684,-1.884338,0.4477369
1.85287,27.82843,-0.5750732,0.4968928
1.862476,28.15563,0.6993348,0.6790513
1.873477,28.32391,2.026672,0.9257367
1.886245,28.29161,3.42305,1.224738
1.897071,28.40065,4.832011,1.346038
1.907714,28.60744,6.193565,1.596503
1.920022,28.82742,7.602141,1.807441
1.929962,28.96029,8.94652,2.105789
1.940295,28.8678,10.20194,2.447596
1.953545,28.7648,11.38688,2.725205
1.962721,28.53312,12.41338,2.888325
1.973884,28.23258,13.32293,2.998032
1.986766,27.87578,14.10685,3.063194
1.996593,27.50625,14.84016,3.101965
2.007291,27.15091,15.48872,3.096789
2.020188,26.99899,16.01261,3.039804
2.029854,26.92709,16.51121,3.019235
2.04089,26.82578,16.97629,3.019574
2.054117,26.73427,17.32067,3.034501
2.063454,26.65415,17.64627,2.9998
2.074876,26.57744,17.97789,2.978229
2.087142,26.51405,18.27956,2.909333
2.096797,26.4663,18.5829,2.839469
2.107823,26.44889,18.86234,2.777974
2.121061,26.44193,19.09723,2.716179
2.130234,26.40491,19.30797,2.649668
2.14163,26.38075,19.44262,2.580234
2.155207,26.30161,19.56898,2.504119
2.163952,26.20752,19.6664,2.432431
2.175022,26.13158,19.73427,2.380838
2.187925,26.05064,19.80477,2.339086
2.197453,25.95376,19.82914,2.307066
2.208318,25.85405,19.80484,2.295733
2.221807,25.77142,19.78066,2.280445
2.230988,25.65606,19.68344,2.278893
2.24193,25.53721,19.57825,2.243373
2.254874,25.41599,19.45568,2.2197
2.264624,25.28502,19.29085,2.169586
2.275345,25.15657,19.15237,2.140371
2.288855,24.98889,18.96574,2.084304
2.298177,24.81781,18.78694,2.009118
2.309146,24.65293,18.59995,1.914944
2.322072,24.477,18.3815,1.820253
2.331192,24.26539,18.13214,1.690137
2.342378,24.01552,17.86978,1.56373
2.355717,23.7147,17.53618,1.376685
2.364874,23.40642,17.19036,1.195083
2.37628,23.06658,16.76295,0.9722448
2.38895,22.70241,16.32179,0.7531211
2.399342,22.31624,15.83176,0.5212883
2.409602,21.87898,15.25306,0.3006129
2.422768,21.43872,14.64873,0.09766483
2.432485,20.93797,13.96759,359.9196
2.442986,20.39803,13.28641,359.7555
