time,x,y,z
0,348.9912,5.913074,359.5957
0.02,348.9912,5.913074,359.5957
0.3533334,349.0007,5.928094,359.5788
0.372058,349.0772,5.454717,359.0264
0.3780533,348.9203,5.416238,359.1306
0.3835765,348.9251,5.439868,359.1007
0.3889282,348.9423,5.465556,359.0972
0.398664,348.9527,5.502248,359.0759
0.40991,348.9621,5.532649,359.0748
0.4201125,348.9671,5.570663,359.068
0.4311791,348.9731,5.604415,359.0526
0.4426195,348.9591,5.635785,359.0614
0.4536374,348.9614,5.666193,359.0548
0.4648648,348.9605,5.70802,359.0503
0.4761889,348.9675,5.755673,359.0381
0.4854839,348.9685,5.786355,359.0414
0.4975012,348.9744,5.82937,359.0066
0.5076496,348.9789,5.859838,359.009
0.5187018,348.9719,5.888127,359.0019
0.5298973,348.9738,5.910584,358.9926
0.5416393,348.9625,5.929985,358.9831
0.5524343,348.9622,5.950449,358.9628
0.5636218,348.9524,5.920017,358.9604
0.5747334,348.9348,5.883739,358.9657
0.621961,348.9377,5.855403,358.985
0.6305701,348.9089,5.812438,359.0172
0.6367675,348.8483,5.711605,359.053
0.6443511,348.8481,5.692677,359.0566
0.6525488,348.8639,5.686792,359.0334
0.6639003,348.8849,5.691267,359.0258
0.6750783,348.8997,5.688044,359.0262
0.687964,348.9204,5.687495,359.0142
0.6971948,348.9425,5.681488,359.0046
0.7083064,348.9781,5.679218,358.9809
0.7213051,349.0254,5.669455,358.9763
0.731494,349.0883,5.680435,358.9437
0.74466,349.1623,5.679018,358.9072
0.7530001,349.2452,5.696272,358.8716
0.7640337,349.2988,5.697993,358.8898
0.7778625,349.3187,5.700136,358.9162
0.7865473,349.2744,5.710522,358.9377
0.7976776,349.2514,5.712067,358.9254
0.8105668,349.2282,5.715098,358.9514
0.8204598,349.2105,5.727472,358.9739
0.8312614,349.1664,5.744272,358.9809
0.844462,349.1462,5.745334,358.9887
0.8536633,349.1435,5.755132,358.9935
0.8646265,349.1435,5.764645,358.994
0.8778517,349.153,5.778626,359.0005
0.8873489,349.1576,5.805538,359.0057
0.8994609,349.1577,5.820603,359.0052
0.911702,349.1325,5.82618,359.0358
0.9206912,349.1177,5.847234,359.045
0.9318113,349.0965,5.847597,359.0676
0.9455292,349.0744,5.844052,359.0754
0.9542308,349.0512,5.832355,359.0888
0.9652533,349.0046,5.795888,359.1234
0.9779992,348.968,5.755792,359.1338
0.9879324,348.941,5.695517,359.1714
0.998857,348.9181,5.644607,359.1622
1.011273,348.893,5.581896,359.153
1.020987,348.8904,5.523685,359.1418
1.032151,348.8903,5.470246,359.1338
1.044834,348.8987,5.427667,359.106
1.054645,348.9179,5.379509,359.1053
1.065937,348.914,5.343502,359.0843
1.079093,348.9207,5.3027,359.0539
1.088403,348.9146,5.283635,359.0291
1.099353,348.9096,5.263443,358.9983
1.113579,348.9056,5.21502,358.9919
1.121827,348.9188,5.179154,359.0059
1.133293,348.9103,5.148366,359.0215
1.146214,348.9183,5.121295,359.033
1.15538,348.9289,5.105735,359.0426
1.166577,348.9287,5.082658,359.0357
1.180181,348.9386,5.073134,359.0331
1.18886,348.9298,5.065606,359.0184
1.20019,348.9291,5.071604,358.999
1.213614,348.9312,5.069308,358.9853
1.222847,348.9283,5.07956,358.9904
1.233467,348.9063,5.082336,358.9858
1.247312,348.9119,5.084593,358.9781
1.255769,348.9115,5.101742,358.9678
1.266911,348.9044,5.116175,358.9386
1.279621,348.9018,5.133863,358.9076
1.289222,348.9097,5.168367,358.8816
1.300228,348.9186,5.202104,358.8606
1.313318,348.9126,5.218918,358.8767
1.322925,348.8859,5.22107,358.9019
1.333866,348.857,5.253674,358.8928
1.346983,348.8401,5.270165,358.9003
1.356271,348.8382,5.27463,358.8932
1.367448,348.8159,5.29422,358.8545
1.38031,348.8014,5.304726,358.8294
1.390544,348.8012,5.322709,358.8164
1.402172,348.7835,5.334419,358.8169
1.413929,348.7862,5.330217,358.7953
1.423118,348.7995,5.324125,358.8248
1.434351,348.8016,5.314424,358.8376
1.446962,348.7861,5.309983,358.8414
1.45708,348.8071,5.320655,358.8127
1.467896,348.8276,5.309557,358.7842
1.480991,348.8698,5.309623,358.7595
1.490487,348.8802,5.294607,358.7476
1.501514,348.9012,5.302914,358.7222
