time,x,y,z
0,353.2338,4.645896,356.1735
0.02,353.2338,4.645896,356.1735
0.3533334,353.2265,4.678675,356.1262
0.3737524,353.9565,6.395173,357.6979
0.3799847,353.7843,6.097132,357.8413
0.3908575,353.7126,6.065073,357.8521
0.4046283,353.6552,6.046073,357.8578
0.4123984,353.6134,6.027405,357.8658
0.4231537,353.572,6.011395,357.8617
0.434388,353.5549,5.988587,357.8795
0.4456517,353.5394,5.970321,357.8916
0.4573405,353.5188,5.912478,357.9174
0.468128,353.5218,5.873499,357.9478
0.4792351,353.513,5.806346,357.9559
0.4903201,353.4983,5.755297,357.9401
0.5013846,353.4641,5.703777,357.9177
0.5127783,353.4509,5.671697,357.894
0.5240997,353.4135,5.626551,357.8876
0.5348694,353.4146,5.596852,357.8854
0.5463017,353.4174,5.5718,357.8934
0.5619459,353.4112,5.562349,357.9071
0.5684487,353.4109,5.540257,357.9112
0.5894593,353.4271,5.521723,357.9145
0.6033707,353.4539,5.507236,357.9067
0.6116529,353.4932,5.482492,357.8983
0.6229118,353.5219,5.459447,357.8689
0.6360303,353.5119,5.421399,357.8446
0.6452298,353.4774,5.390203,357.8176
0.6564385,353.4478,5.347036,357.8093
0.6693845,353.4306,5.322782,357.8102
0.6786438,353.4036,5.290083,357.814
0.6896935,353.3701,5.262418,357.8174
0.7025557,353.3346,5.23655,357.8109
0.7122047,353.3012,5.220348,357.8203
0.7233761,353.2674,5.21007,357.8179
0.7357759,353.2293,5.185327,357.834
0.7454017,353.2075,5.18329,357.8526
0.7567543,353.1792,5.179185,357.8568
0.7694083,353.1396,5.179117,357.8576
0.7794698,353.0882,5.185189,357.8741
0.7906004,353.0593,5.192392,357.8832
0.8028758,353.0347,5.192791,357.8985
0.8126459,353.0124,5.194981,357.9041
0.8239021,352.9783,5.215158,357.9136
0.8367696,352.9465,5.204448,357.9062
0.846074,352.919,5.200454,357.9138
0.8573197,352.8993,5.183502,357.9128
0.8705031,352.8832,5.163321,357.9262
0.8798927,352.8625,5.128649,357.9401
0.8907878,352.8364,5.079979,357.9615
0.9054879,352.8068,5.054742,357.9792
0.9127809,352.7941,5.006711,357.9979
0.9238619,352.7676,4.966385,358.0145
0.9378268,352.7562,4.938478,358.0242
0.946279,352.7292,4.895944,358.0348
0.9574808,352.6921,4.855786,358.0091
0.9702911,352.6743,4.809081,358.0107
0.9834011,352.6722,4.747631,358.0157
0.9911217,352.6721,4.68801,358.039
1.003399,352.6608,4.635747,358.0542
1.013067,352.6498,4.608949,358.0586
1.024257,352.6181,4.555834,358.0575
1.037063,352.6016,4.513603,358.0591
1.046769,352.6173,4.467373,358.0518
1.06035,352.6479,4.427611,358.0425
1.069357,352.6598,4.391198,358.0417
1.080356,352.6703,4.364191,358.0429
1.093402,352.6713,4.34448,358.0466
1.102785,352.6571,4.305661,358.0669
1.113831,352.639,4.285011,358.0614
1.126823,352.6175,4.248734,358.0682
1.136509,352.6161,4.233605,358.0492
1.148984,352.6151,4.229487,358.0371
1.161055,352.6098,4.228543,358.0327
1.17101,352.6054,4.228152,358.0376
1.181112,352.5904,4.234659,358.0363
1.193625,352.5851,4.238815,358.0439
1.203435,352.5784,4.239095,358.0361
1.21445,352.578,4.248784,358.0175
1.2276,352.5928,4.269722,357.9967
1.236804,352.6022,4.288902,357.9803
1.247891,352.6081,4.319576,357.9693
1.261616,352.6057,4.33983,357.9598
1.270151,352.5968,4.357857,357.9458
1.281495,352.5975,4.375019,357.9408
1.294593,352.5895,4.382003,357.9362
1.30407,352.5923,4.382454,357.9401
1.314952,352.5994,4.380906,357.9437
1.327459,352.5968,4.38654,357.9341
1.337148,352.6034,4.392565,357.9143
1.348335,352.6003,4.400421,357.9094
1.362049,352.6037,4.404553,357.8935
1.370804,352.6095,4.403611,357.884
1.381966,352.6133,4.398456,357.8898
1.394435,352.6169,4.392913,357.9008
1.40444,352.6459,4.398386,357.8996
1.415594,352.6715,4.412231,357.8796
1.427924,352.6952,4.418716,357.8613
1.437882,352.7093,4.433756,357.8304
1.449127,352.7328,4.44482,357.8075
1.463465,352.7419,4.464358,357.7873
1.471473,352.7774,4.479189,357.7689
1.482481,352.8344,4.508647,357.7709
1.494989,352.8921,4.546075,357.7566
1.505068,352.9445,4.586146,357.7246
1.51619,352.9765,4.626472,357.6898
1.529099,352.9894,4.680245,357.672
1.538355,353.0081,4.715878,357.6422
1.549577,353.0267,4.752939,357.6005
1.562559,353.0352,4.788185,357.5722
1.572043,353.0475,4.828914,357.5409
1.583152,353.0578,4.862626,357.5299
1.595778,353.0383,4.894135,357.5162
1.605538,353.0297,4.924267,357.4867
1.616666,353.0261,4.936167,357.4491
1.629647,353.0227,4.946656,357.4333
1.638889,353.0448,4.951033,357.4257
1.650143,353.0953,4.942696,357.4272
1.663249,353.1254,4.916658,357.4323
