time,x,y,z
0,7.56034,8.619326,359.615
0.02,7.56034,8.619326,359.615
0.3533334,7.440028,8.669176,359.623
0.372144,2.008127,6.68195,358.9218
0.3790391,3.192937,8.332369,358.8354
0.3844199,3.306484,8.281803,358.8151
0.3939391,3.381572,8.213956,358.7679
0.3996489,3.407047,8.136959,358.7543
0.4109688,3.391275,8.046872,358.7158
0.4220522,3.376204,7.944958,358.6719
0.4326997,3.401841,7.845748,358.6286
0.4441617,3.430414,7.74398,358.5893
0.4551165,3.483646,7.627065,358.5384
0.4664953,3.561268,7.524655,358.4895
0.4775463,3.585593,7.425661,358.443
0.488621,3.578409,7.330193,358.4281
0.4997705,3.534767,7.231966,358.4198
0.5115182,3.498886,7.145179,358.3997
0.5225392,3.477123,7.057465,358.4298
0.533314,3.447664,6.960939,358.4366
0.5444927,3.446597,6.874281,358.4901
0.5558026,3.464471,6.782097,358.5499
0.5671616,3.467871,6.708354,358.5721
0.578513,3.484446,6.635806,358.558
0.5889117,3.484633,6.572136,358.5444
0.5998759,3.465364,6.511052,358.5304
0.6142278,3.468903,6.450182,358.5288
0.6223939,3.484148,6.402043,358.5498
0.6463086,3.527332,6.286402,358.5677
0.6556808,3.565438,6.247304,358.5579
0.6668983,3.604701,6.221123,358.5525
0.6799537,3.617406,6.186919,358.5371
0.6892487,3.607441,6.160564,358.5534
0.7002099,3.614497,6.13653,358.545
0.7134531,3.60352,6.115383,358.5387
0.7228508,3.638846,6.102008,358.5428
0.7337672,3.684678,6.082132,358.5163
0.7464076,3.728935,6.048757,358.4779
0.7561255,3.769259,6.029581,358.4393
0.76739,3.810365,6.003109,358.3829
0.7796333,3.843106,5.988455,358.3099
0.7898784,3.840647,5.973635,358.2663
0.8007517,3.828606,5.984533,358.2141
0.8132531,3.82822,5.984816,358.1864
0.823058,3.8509,5.972036,358.1616
0.8354684,3.857629,5.96916,358.141
0.8464826,3.902627,5.973429,358.1115
0.8564336,3.951331,5.952117,358.0775
0.8702402,4.005313,5.911281,358.0306
0.8789908,4.055283,5.860988,358.0128
0.8905213,4.141966,5.75191,357.9673
0.9029868,4.253769,5.641358,357.8994
0.9126061,4.372313,5.525741,357.8285
0.9237427,4.504222,5.396144,357.7554
0.9370354,4.647887,5.278142,357.6977
0.9459759,4.804499,5.144109,357.6261
0.9571555,4.968392,5.011106,357.5706
0.9703254,5.132783,4.860734,357.5105
0.9795642,5.286089,4.727012,357.4594
0.9906921,5.385088,4.587763,357.4193
1.003394,5.462818,4.467783,357.3743
1.013021,5.537057,4.330705,357.3483
1.024115,5.619067,4.22308,357.3184
1.037018,5.747447,4.096628,357.298
1.046494,5.884119,3.977196,357.288
1.057437,6.017074,3.837139,357.3013
1.070766,6.110096,3.662392,357.3534
1.079849,6.194614,3.435122,357.4513
1.091188,6.289335,3.164423,357.5557
1.10393,6.371392,2.806834,357.6412
1.113524,6.503276,2.449128,357.6499
1.124641,6.656687,2.074181,357.5878
1.137868,6.846778,1.68199,357.4954
1.147102,7.058633,1.241663,357.3696
1.158201,7.255434,0.7583988,357.2357
1.171239,7.426217,0.2123119,357.1113
1.180725,7.575152,-0.3630981,356.9851
1.191808,7.677151,-1.00531,356.8188
1.205154,7.791466,-1.712799,356.6442
1.214228,7.92565,-2.352539,356.4571
1.225223,8.088438,-3.048279,356.2588
1.238153,8.244016,-3.769714,356.0157
1.247613,8.31911,-4.468719,355.8115
1.258714,8.314122,-5.173706,355.6647
1.272246,8.261674,-5.85968,355.5242
1.281066,8.234815,-6.51886,355.4062
1.292208,8.24193,-7.17392,355.3076
1.305087,8.2719,-7.781006,355.214
1.314389,8.307553,-8.371124,355.1476
1.325483,8.336217,-8.903076,355.1116
1.338637,8.361422,-9.414001,355.0684
1.349774,8.371243,-9.8703,355.045
1.359168,8.374649,-10.29187,355.0466
1.372204,8.410797,-10.67746,355.0776
1.381629,8.457826,-11.02643,355.1123
1.392806,8.536531,-11.354,355.1544
1.405458,8.637461,-11.65564,355.1838
1.415365,8.773021,-11.92786,355.2144
1.426668,8.934487,-12.17972,355.2244
1.439267,9.217827,-12.39337,355.1975
1.44917,9.570992,-12.60025,355.1339
1.459651,10.00775,-12.83292,355.1065
1.472717,10.53593,-13.02808,355.1354
1.482351,11.0705,-13.24951,355.1857
1.493274,11.74722,-13.4715,355.2407
1.50615,12.38114,-13.69839,355.2149
1.515699,12.92867,-13.91129,355.1486
1.526937,13.31958,-14.12625,355.0599
1.53968,13.56463,-14.30667,354.9842
1.549424,13.82281,-14.43747,354.8628
1.560495,14.12074,-14.55676,354.723
1.573464,14.49416,-14.66306,354.6144
1.582711,14.90047,-14.70996,354.5421
1.59385,15.32683,-14.74307,354.5332
1.606815,15.83044,-14.74698,354.5981
1.616445,16.35051,-14.74463,354.6742
1.627335,16.87948,-14.7012,354.7312
1.640292,17.42608,-14.616,354.7751
1.649705,17.89276,-14.50476,354.7884
1.660822,18.19907,-14.38226,354.7938
1.674379,18.40451,-14.26523,354.8246
1.683103,18.34746,-14.09848,354.9453
1.694383,18.35635,-13.93317,355.0482
1.707327,18.43668,-13.72678,355.1467
1.716753,18.56077,-13.52777,355.2192
1.727898,18.67831,-13.28204,355.32
1.740382,18.7707,-13.03821,355.4304
1.750397,18.81041,-12.79663,355.581
1.761505,18.72452,-12.58484,355.8155
1.774306,18.52526,-12.3779,356.0636
1.783841,18.278,-12.1759,356.2403
1.794762,18.04282,-11.93958,356.3628
1.807525,17.85578,-11.71356,356.4674
1.817209,17.6606,-11.44275,356.5911
1.828326,17.39975,-11.09137,356.7457
1.840649,17.1107,-10.71381,356.9257
1.851695,16.77285,-10.30399,357.1382
1.861868,16.46594,-9.933929,357.3799
1.8747,16.21119,-9.557465,357.62
1.884272,16.01281,-9.18338,357.8546
1.896095,15.83471,-8.794952,358.0575
1.908808,15.64221,-8.447968,358.2557
1.917922,15.40242,-8.090271,358.432
1.92899,15.07852,-7.742401,358.5887
1.94232,14.663,-7.426483,358.7542
1.951259,14.2721,-7.135956,358.8855
1.96249,13.9886,-6.851501,358.9999
1.975333,13.7534,-6.59549,359.0746
1.98481,13.48538,-6.399078,359.0411
1.995679,13.14211,-6.279877,358.9976
2.009086,12.79005,-6.201508,358.9592
2.018842,12.51954,-6.152344,358.8878
2.029578,12.32448,-6.084076,358.8295
2.04241,12.24666,-6.047943,358.7368
2.051593,12.21216,-6.042816,358.6153
2.062788,12.13061,-6.058929,358.5038
2.075654,11.99598,-6.085419,358.4205
2.085421,11.87509,-6.148132,358.3619
2.0964,11.78629,-6.214264,358.322
2.109895,11.7556,-6.29895,358.2618
2.118954,11.76584,-6.400269,358.1946
2.130133,11.74078,-6.498962,358.112
2.142841,11.6396,-6.620239,358.0601
2.152453,11.50614,-6.758392,358.0214
2.163403,11.36701,-6.90213,358.0064
2.176156,11.27079,-7.034729,357.9592
2.18619,11.23998,-7.17157,357.9302
2.19689,11.22919,-7.312561,357.8916
2.211068,11.22282,-7.474915,357.8609
2.219265,11.23495,-7.655792,357.8333
2.230482,11.23956,-7.855042,357.7968
2.243363,11.30116,-8.062592,357.7528
2.253355,11.39115,-8.24234,357.6758
