time,x,y,z
0,8.286453,12.67299,3.157774
0.02,8.286453,12.67299,3.157774
0.3533334,8.29957,12.81499,3.13894
0.372046,0.2702308,14.27339,1.880166
0.3781621,0.5386476,14.52392,1.752362
0.3840612,0.3035048,14.44092,1.758182
0.3903311,0.0032578,14.3821,1.762705
0.4010996,359.7758,14.33839,1.755392
0.4117633,359.5503,14.28784,1.746139
0.423021,359.3483,14.2895,1.695241
0.4343285,359.1212,14.28772,1.621179
0.4454075,358.9139,14.32939,1.554381
0.4562703,358.7117,14.37109,1.461697
0.4674763,358.5299,14.43954,1.407761
0.4788181,358.313,14.52167,1.369866
0.4898027,358.1279,14.60282,1.333561
0.5003071,357.9385,14.69457,1.302082
0.51224,357.7797,14.79622,1.294041
0.5222778,357.6466,14.93544,1.283879
0.53432,357.5213,15.06078,1.279733
0.5450519,357.3974,15.19197,1.268188
0.5559556,357.2942,15.3127,1.279609
0.5672271,357.2502,15.44749,1.29963
0.5783535,357.2497,15.56991,1.328163
0.5926748,357.2883,15.65141,1.389826
0.600941,357.2834,15.72574,1.45129
0.624835,357.2837,15.77454,1.62173
0.6339965,357.221,15.7944,1.666655
0.6451293,357.157,15.79535,1.64619
0.65866,357.1771,15.81811,1.603079
0.6678228,357.2754,15.8509,1.581159
0.6812719,357.4628,15.85558,1.588331
0.6900249,357.6776,15.86649,1.658094
0.7009112,357.9034,15.87779,1.735612
0.7139795,358.0981,15.87548,1.830804
0.7234668,358.2902,15.87056,1.928629
0.7343841,358.4242,15.85545,2.00603
0.747066,358.5109,15.85084,2.061971
0.7569872,358.5659,15.85274,2.102501
0.7680276,358.6072,15.84671,2.13956
0.7804295,358.6794,15.84343,2.160618
0.790509,358.7788,15.85174,2.167695
0.8012556,358.8772,15.83271,2.153258
0.8139914,358.9706,15.84714,2.098917
0.8240051,359.0538,15.86208,2.031759
0.8347929,359.1248,15.88945,1.927773
0.8497292,359.2127,15.91893,1.786744
0.8575832,359.3614,15.93259,1.644987
0.8686318,359.5326,15.93043,1.518388
0.8814693,359.7313,15.9168,1.421326
0.8910401,359.9387,15.88501,1.365073
0.9022456,0.1637437,15.82367,1.337679
0.9153091,0.392879,15.73938,1.35923
0.9246858,0.6059276,15.65237,1.35986
0.9358537,0.768396,15.5573,1.383632
0.9481219,0.8877577,15.47426,1.406784
0.9578688,0.9606992,15.39062,1.424775
0.9690511,0.9947245,15.31671,1.471365
0.9816642,0.9962807,15.22502,1.522319
0.9930117,0.9840935,15.142,1.591368
1.00256,0.9440564,15.05009,1.647875
1.01565,0.8870416,14.9567,1.685236
1.024908,0.8454475,14.87903,1.726617
1.036039,0.8135574,14.79641,1.759344
1.049555,0.7694294,14.7245,1.790346
1.058601,0.7458656,14.68025,1.807795
1.069579,0.7270594,14.6497,1.824178
1.08286,0.7018215,14.61762,1.831096
1.0921,0.707379,14.58924,1.841105
1.103177,0.7106187,14.56591,1.85939
1.116379,0.7182853,14.53705,1.886829
1.12561,0.7257915,14.50766,1.932611
1.136829,0.72309,14.48926,1.954082
1.150327,0.7368116,14.46238,1.969359
1.159128,0.7512343,14.44874,1.953832
1.17011,0.7599328,14.42539,1.945341
1.183109,0.7925793,14.41181,1.909854
1.192616,0.8135347,14.4029,1.881245
1.203583,0.8632724,14.38369,1.835332
1.216496,0.9182136,14.36335,1.803007
1.226288,0.9993228,14.33183,1.786022
1.237253,1.103639,14.29023,1.781224
1.251188,1.209408,14.25419,1.788518
1.259701,1.324524,14.20598,1.805435
1.270614,1.430502,14.17108,1.818849
1.283158,1.532739,14.12258,1.828837
1.293242,1.636924,14.06633,1.85377
1.304099,1.749588,13.99457,1.879981
1.317052,1.856068,13.9164,1.94258
1.326774,1.966713,13.8092,2.017624
1.337723,2.07645,13.66506,2.108999
1.352107,2.196771,13.5071,2.185659
1.360242,2.360828,13.30885,2.257799
1.371377,2.54598,13.09661,2.308808
1.383816,2.794998,12.8567,2.352093
1.393731,3.084669,12.5893,2.364985
1.40476,3.416577,12.27714,2.381189
1.417631,3.755041,11.9389,2.385951
1.426948,4.10119,11.55653,2.387268
1.43826,4.388078,11.13745,2.356035
1.452479,4.633965,10.72355,2.313125
1.461389,4.863882,10.25831,2.247425
1.47176,5.115327,9.791529,2.192611
1.484448,5.381488,9.313195,2.1277
1.494295,5.679224,8.797833,2.05924
1.50524,5.974393,8.271116,2.008403
1.519089,6.270256,7.746437,1.945904
1.52794,6.55305,7.224086,1.878488
1.539069,6.819004,6.705228,1.798097
1.55229,7.079078,6.184268,1.727907
1.561305,7.3658,5.682271,1.644974
1.572438,7.653579,5.189549,1.571956
1.584817,7.952292,4.705123,1.493243
1.594941,8.261345,4.244414,1.428052
1.605842,8.559287,3.788263,1.352568
1.618362,8.854052,3.367845,1.269664
1.628779,9.130737,2.958641,1.174058
1.639681,9.42402,2.602588,1.076562
1.653761,9.713055,2.25048,0.9901506
1.662104,10.00719,1.936573,0.9141414
1.672827,10.30417,1.628752,0.8379167
1.685769,10.61121,1.345508,0.7637404
1.695289,10.89349,1.081041,0.6896235
1.706326,11.14663,0.8540398,0.6414424
1.719236,11.34977,0.6484988,0.5820326
1.728798,11.51972,0.4901864,0.5368062
1.739761,11.69428,0.3302185,0.4765193
1.753025,11.83938,0.2034987,0.4480123
1.762552,12.01641,0.1005425,0.4322198
1.773755,12.19924,-0.004327594,0.4570212
1.786069,12.33961,-0.09790039,0.4582149
